player_name,first_name,last_name,college,position,combine_year,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,round,pick,team,draft_status,draft_value
david_vickers,david,vickers,oklahoma,lb,1988,74.6,197,10,,4.86,7,33,110,,4.25,0,1,0,0,0,0,1,0,13,337,udfa,0,5
van_waiters,van,waiters,indiana,lb,1988,75.9,243,8.75,,4.87,9,30.5,108,,4.7,0,1,0,0,0,0,1,0,3,77,cle,1,2
kevin_walker,kevin,walker,maryland,lb,1988,74.5,238,,,,22,,,,,1,1,1,0,1,1,1,1,3,57,cin,1,2
reggie_ware,reggie,ware,auburn,rb,1988,73,241,8.5,,4.59,17,34,109,,4.4,0,1,0,0,0,0,1,0,9,227,rai,1,4
james_washington,james,washington,ucla,db,1988,72.9,191,7.5,,4.66,6,34,116,,4.43,0,1,0,0,0,0,1,0,5,137,ram,1,3
charles_webb,charles,webb,arizona,fb_te,1988,72.3,224,9,,4.71,17,28.5,107,,4.45,0,1,0,0,0,0,1,0,13,337,udfa,0,5
brandy_wells,brandy,wells,notre_dame,lb,1988,70,184,9.25,,4.53,15,33.5,115,,4.33,0,1,0,0,0,0,1,0,9,226,cin,1,4
herb_wester,herb,wester,iowa,ol,1988,79.5,300,9.25,,5.41,22,26.5,93,,4.99,0,1,0,0,0,0,1,0,5,114,cin,1,3
derrick_white,derrick,white,oklahoma,lb,1988,68.3,182,9,,4.59,10,28.5,95,,4.63,0,1,0,0,0,0,1,0,6,164,min,1,3
lorenzo_white,lorenzo,white,michigan_state,rb,1988,70.6,207,9,,,,,,,,0,1,1,1,1,1,1,1,1,22,hou,1,1
sheldon_white,sheldon,white,miami_oh,lb,1988,71.1,191,9.5,,4.47,10,35.5,112,,3.97,0,1,0,0,0,0,1,0,3,62,nyg,1,2
todd_white,todd,white,cal-state_fullerton,wr,1988,72.3,196,10.5,,4.68,7,32,111,,4.38,0,1,0,0,0,0,1,0,7,176,phi,1,3
william_white,william,white,ohio_state,db,1988,69.8,189,9.5,,4.57,11,33,111,,4.22,0,1,0,0,0,0,1,0,4,85,det,1,3
clay_whitehurst,clay,whitehurst,alabama,wr,1988,71.8,196,8.25,,4.67,3,29,107,,4.25,0,1,0,0,0,0,1,0,13,337,udfa,0,5
dave_widell,dave,widell,boston_college,ol,1988,78.4,297,10,,5.41,19,24,98,,4.53,0,1,0,0,0,0,1,0,4,94,dal,1,3
steve_wilkes,steve,wilkes,appalachian_state_nc,ol,1988,76.3,254,9.75,,5.28,14,28.5,106,,4.72,0,1,0,0,0,0,1,0,10,265,nyg,1,4
channing_williams,channing,williams,arizona_state,fb_te,1988,69.8,227,8.75,,4.69,16,29.5,109,,4.64,0,1,0,0,0,0,1,0,10,268,den,1,4
jarvis_williams,jarvis,williams,florida,db,1988,71.4,195,9,,4.59,7,28,102,,4.41,0,1,0,0,0,0,1,0,2,42,mia,1,2
john_williams,john,williams,kansas_state,wr,1988,72.4,190,9,,4.53,6,25.5,106,,4.64,0,1,0,0,0,0,1,0,13,337,udfa,0,5
terry_williams,terry,williams,bethune-cookman_fl,lb,1988,70.5,192,8.25,,4.46,18,28.5,116,,4.34,0,1,0,0,0,0,1,0,2,37,nyj,1,2
warren_williams,warren,williams,miami_fl,rb,1988,72.1,190,8,,,8,,,,,0,1,1,0,1,1,1,1,6,155,pit,1,3
matt_wilson,matt,wilson,texas_a&m,ol,1988,76.1,279,9.5,,5.44,,24.5,103,,5.01,0,1,0,1,0,0,1,0,13,337,udfa,0,5
scott_wilson,scott,wilson,north_carolina_state,dl,1988,79.3,262,10.25,,5.03,12,27.5,109,,4.84,0,1,0,0,0,0,1,0,13,337,udfa,0,5
mike_withycombe,mike,withycombe,frenso_state_ca,ol,1988,77.1,308,11,,5.49,19,23,93,,4.77,0,1,0,0,0,0,1,0,5,119,nyj,1,3
troy_wolkow,troy,wolkow,minnesota,ol,1988,74.9,269,9.5,,4.89,26,31.5,101,,4.58,0,1,0,0,0,0,1,0,5,115,ne,1,3
ickey_woods,ickey,woods,nevada_las_vegas,fb_te,1988,72.3,231,9,,4.54,14,31.5,116,,4.38,0,1,0,0,0,0,1,0,2,31,cin,1,2
keith_woodside,keith,woodside,texas_a&m,rb,1988,71.4,203,8.5,,4.59,14,30.5,113,,4.3,0,1,0,0,0,0,1,0,3,61,gb,1,2
bo_wright,bo,wright,alabama,fb_te,1988,70.1,210,9.5,,4.46,18,30.5,109,,4.2,0,1,0,0,0,0,1,0,7,184,buf,1,3
richard_zayas,richard,zayas,brigham_young,wr,1988,71.8,176,9,,4.66,1,30,109,,4.39,0,1,0,0,0,0,1,0,13,337,udfa,0,5
marty_zendejas,marty,zendejas,nevada_las_vegas,k_p,1988,68.3,168,7.5,,,4,,,,,0,1,1,0,1,1,1,1,13,337,udfa,0,5
marc_zeno,marc,zeno,tulane_la,wr,1988,74.9,202,9,,4.81,7,35,114,,4.32,0,1,0,0,0,0,1,0,7,182,pit,1,3
phil_zielinski,phil,zielinski,central_michigan,lb,1988,74.9,233,,,4.97,,28.5,108,,4.32,1,1,0,1,0,0,1,0,13,337,udfa,0,5
mike_adams,mike,adams,arizona_state,lb,1987,69.8,198,8.5,30.5,4.42,13,32,118,,4.6,0,0,0,0,0,0,1,0,13,337,udfa,0,5
john_adickes,john,adickes,baylor,ol,1987,74.8,266,10.25,30,4.97,25,26.5,103,,4.6,0,0,0,0,0,0,1,0,6,154,chi,1,3
tommy_agee,tommy,agee,auburn,fb_te,1987,71.8,217,9,30.75,,15,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
david_alexander,david,alexander,tulsa_ok,ol,1987,75,279,10.5,32.75,5.13,22,27.5,105,,4.33,0,0,0,0,0,0,1,0,5,121,phi,1,3
lyneal_alston,lyneal,alston,southern_mississippi,wr,1987,72.1,202,10,33,4.64,7,32,114,,4.52,0,0,0,0,0,0,1,0,13,337,udfa,0,5
steve_alvord,steve,alvord,washington,dl,1987,76.5,273,8.75,34,4.86,18,28.5,108,,4.49,0,0,0,0,0,0,1,0,8,201,stl,1,4
anthony_anderson,anthony,anderson,grambling_state_la,lb,1987,73.6,208,8.5,32.5,4.69,,31,111,,4.48,0,0,0,1,0,0,1,0,10,256,sd,1,4
joe_armentrout,joe,armentrout,wisconsin,fb_te,1987,72.3,220,10.25,30.5,4.71,18,31,116,,4.16,0,0,0,0,0,0,1,0,9,224,tb,1,4
bruce_armstrong,bruce,armstrong,louisville,ol,1987,76,284,10.25,32.75,5.05,22,27,100,,4.81,0,0,0,0,0,0,1,0,1,23,ne,1,1
gene_atkins,gene,atkins,florida_a&m,db,1987,71.3,191,9,29.75,4.58,14,31,120,,4.55,0,0,0,0,0,0,1,0,7,179,no,1,3
robert_awalt,robert,awalt,san_diego_state,fb_te,1987,77,239,9.5,30.75,4.86,,28,108,,4.45,0,0,0,1,0,0,1,0,3,62,stl,1,2
stephen_baker,stephen,baker,frenso_state_ca,wr,1987,68,157,8.25,30.25,4.6,,31,116,,4.41,0,0,0,1,0,0,1,0,3,83,nyg,1,2
jerry_ball,jerry,ball,southern_methodist_tx,dl,1987,72.1,292,9,31.25,5.14,23,24,96,,4.77,0,0,0,0,0,0,1,0,3,63,det,1,2
robert_banks,robert,banks,notre_dame,dl,1987,76,250,8.5,31.5,4.98,18,,,,,0,0,0,0,1,1,1,1,7,176,hou,1,3
roy_banks,roy,banks,eastern_illinois,wr,1987,70.1,188,9.5,32,4.52,4,32,114,,4.26,0,0,0,0,0,0,1,0,5,114,ind,1,3
roland_barbay,roland,barbay,louisiana_state,dl,1987,75.4,259,10,32.5,5.18,13,21.5,91,,4.59,0,0,0,0,0,0,1,0,7,184,sea,1,3
steve_bartalo,steve,bartalo,colorado_state,rb,1987,68.8,201,9.5,28,4.83,14,28.5,114,,4.05,0,0,0,0,0,0,1,0,6,143,tb,1,3
doug_bartlett,doug,bartlett,northern_illinois,lb,1987,74.3,250,9.75,30.75,4.75,31,31,112,,4.12,0,0,0,0,0,0,1,0,4,91,ram,1,3
harris_barton,harris,barton,north_carolina,ol,1987,76.3,280,9.5,31.75,5.03,24,31,106,,4.46,0,0,0,0,0,0,1,0,1,22,sf,1,1
gerald_bayless,gerald,bayless,bowling_green_oh,fb_te,1987,75.8,235,9.25,32,4.82,,26,108,,4.34,0,0,0,1,0,0,1,0,13,337,udfa,0,5
albert_bell,albert,bell,alabama,wr,1987,70.8,174,9.25,30,4.63,4,29.5,114,,4.5,0,0,0,0,0,0,1,0,13,337,udfa,0,5
leonard_bell,leonard,bell,indiana,db,1987,70.8,201,8.75,30.5,4.61,18,30,106,,4.3,0,0,0,0,0,0,1,0,13,337,udfa,0,5
mark_bellini,mark,bellini,brigham_young,wr,1987,70.9,178,9,30,,8,,,,,0,0,1,0,1,1,1,1,7,170,ind,1,3
rod_bernstine,rod,bernstine,texas_a&m,rb,1987,75,238,10,32.25,4.68,18,29.5,112,,4.39,0,0,0,0,0,0,1,0,1,24,sd,1,1
ray_berry,ray,berry,baylor,lb,1987,74.5,226,9.25,31,4.85,22,28.5,105,,4.47,0,0,0,0,0,0,1,0,2,44,min,1,2
steve_beuerlein,steve,beuerlein,notre_dame,qb,1987,74.4,203,10,30,5.1,3,23,93,,4.63,0,0,0,0,0,0,1,0,4,110,rai,1,3
alvin_blount,alvin,blount,eastern_kentucky,wr,1987,69.5,201,8.75,31.25,4.58,13,35,116,,4.17,0,0,0,0,0,0,1,0,9,235,dal,1,4
ron_bohm,ron,bohm,illinois,dl,1987,74.6,254,8.75,31.25,5.12,13,24.5,103,,4.54,0,0,0,0,0,0,1,0,13,337,udfa,0,5
john_bosa,john,bosa,boston_college,dl,1987,76.1,267,9.75,31.5,4.85,27,28,99,,4.41,0,0,0,0,0,0,1,0,1,16,mia,1,1
stephen_braggs,stephen,braggs,texas,lb,1987,69,176,9.75,29.75,4.55,7,28.5,111,,4.1,0,0,0,0,0,0,1,0,6,165,cle,1,3
david_brandon,david,brandon,memphis,lb,1987,75.1,223,9,32,4.73,9,26.5,108,,4.45,0,0,0,0,0,0,1,0,3,60,buf,1,2
jeff_bregel,jeff,bregel,southern_california,ol,1987,76.3,279,9.75,31,5.4,20,28.5,108,,4.63,0,0,0,0,0,0,1,0,2,37,sf,1,2
james_brim,james,brim,wake_forest,wr,1987,75,183,7.75,32,4.53,7,32,116,,4.12,0,0,0,0,0,0,1,0,13,337,udfa,0,5
louis_brock,louis,brock,southern_california,lb,1987,70.6,163,9.5,31.25,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
jerome_brown,jerome,brown,miami_fl,dl,1987,74.3,292,9.75,33,4.86,17,,,,,0,0,0,0,1,1,1,1,1,9,phi,1,1
tom_brown,tom,brown,pittsburgh,rb,1987,72.5,218,8.5,29.75,4.69,19,25.5,97,,4.35,0,0,0,0,0,0,1,0,7,182,mia,1,3
jason_buck,jason,buck,brigham_young,dl,1987,77,250,9.25,32.75,,19,,,,,0,0,1,0,1,1,1,1,1,17,cin,1,1
tony_burse,tony,burse,middle_tennessee_state,rb,1987,72,220,9.5,30.5,4.71,20,27.5,104,,4.88,0,0,0,0,0,0,1,0,12,324,sea,1,4
cody_carlson,cody,carlson,baylor,qb,1987,75,191,9.25,31,4.82,,29.5,111,,4.45,0,0,0,1,0,0,1,0,3,64,hou,1,2
mark_carrier,mark,carrier,nicholls_state_la,wr,1987,71.8,182,9.25,30.75,4.46,9,30,114,,4.51,0,0,0,0,0,0,1,0,3,57,tb,1,2
toby_caston,toby,caston,louisiana_state,lb,1987,73,235,9.5,31.75,4.82,10,32.5,117,,4.55,0,0,0,0,0,0,1,0,6,159,hou,1,3
dick_chapura,dick,chapura,missouri,dl,1987,75.4,275,9.25,32.5,,,,,,,0,0,1,1,1,1,1,1,10,277,chi,1,4
robert_clark,robert,clark,north_carolina_central,wr,1987,69.3,170,9.5,29.75,4.58,4,28.5,114,,4.58,0,0,0,0,0,0,1,0,10,263,no,1,4
john_clay,john,clay,missouri,ol,1987,77.4,320,9.75,33.25,5.51,16,25,85,,4.77,0,0,0,0,0,0,1,0,1,15,rai,1,1
michael_clemons,michael,clemons,william_&_mary_va,fb_te,1987,64.9,163,8.25,28.25,4.67,9,29,108,,4.42,0,0,0,0,0,0,1,0,8,218,kc,1,4
joey_clinkscales,joey,clinkscales,tennessee,wr,1987,73,193,9.75,31.75,4.61,,32.5,103,,4.43,0,0,0,1,0,0,1,0,9,233,pit,1,4
chris_conlin,chris,conlin,penn_state,ol,1987,75.4,285,9.75,32.25,5.33,21,23,92,,4.59,0,0,0,0,0,0,1,0,5,132,mia,1,3
toi_cook,toi,cook,stanford,lb,1987,70.3,185,8.5,29.5,4.58,,29,114,,4.3,0,0,0,1,0,0,1,0,8,207,no,1,4
dave_croston,dave,croston,iowa,ol,1987,76.8,281,10.5,33.75,5.48,14,24.5,92,,4.76,0,0,0,0,0,0,1,0,3,61,gb,1,2
brian_davis,brian,davis,nebraska,lb,1987,73.1,189,8.25,30.5,4.45,8,35.5,119,,4.17,0,0,0,0,0,0,1,0,2,30,was,1,2
greg_davis,greg,davis,citadel_sc,k_p,1987,71,197,9,29.25,5.07,14,22,104,,4.68,0,0,0,0,0,0,1,0,9,246,tb,1,4
john_davis,john,davis,georgia_tech,ol,1987,75.9,301,9,31.25,5.53,21,21,,,,0,0,0,0,0,1,1,1,11,287,hou,1,4
mark_dennis,mark,dennis,illinois,ol,1987,78.3,292,10.25,34,5.29,18,26,97,,4.71,0,0,0,0,0,0,1,0,8,212,mia,1,4
john_diettrich,john,diettrich,ball_state_in,k_p,1987,72.8,194,9.75,30.25,,1,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
randy_dixon,randy,dixon,pittsburgh,ol,1987,75.6,292,9.5,33.25,5.28,24,25,90,,5.17,0,0,0,0,0,0,1,0,4,85,ind,1,3
karl_dorrell,karl,dorrell,ucla,wr,1987,71,188,9.5,31.25,4.67,8,30.5,112,,4.44,0,0,0,0,0,0,1,0,13,337,udfa,0,5
dj_dozier,dj,dozier,penn_state,rb,1987,72.3,204,10.25,31.25,,,34,122,,,0,0,1,1,0,0,1,1,1,14,min,1,1
doug_dubose,doug,dubose,nebraska,rb,1987,71,191,8.75,29.5,,11,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
david_dudley,david,dudley,arkansas,lb,1987,74.1,210,9.75,33,4.65,15,27.5,111,,4.38,0,0,0,0,0,0,1,0,13,337,udfa,0,5
curtis_duncan,curtis,duncan,northwestern,wr,1987,70.3,180,9.5,31.5,4.44,12,31,117,,4.56,0,0,0,0,0,0,1,0,10,258,hou,1,4
scott_eccles,scott,eccles,eastern_new_mexico,fb_te,1987,76.3,243,9.25,31.75,4.57,19,31,116,,4.2,0,0,0,0,0,0,1,0,9,238,rai,1,4
onzy_elam,onzy,elam,tennessee_state,lb,1987,73.8,216,9,30.75,4.71,19,29.5,110,,4.35,0,0,0,0,0,0,1,0,3,75,nyj,1,2
tony_elliott,tony,elliott,central_michigan,db,1987,70.4,190,9.25,30.5,4.84,8,27,103,,4.21,0,0,0,0,0,0,1,0,13,337,udfa,0,5
larry_emory,larry,emory,wisconsin,rb,1987,68.6,193,9.25,30,4.6,13,30,116,,4.02,0,0,0,0,0,0,1,0,13,337,udfa,0,5
byron_evans,byron,evans,arizona,lb,1987,74,220,9.5,32.75,4.79,17,29.5,117,,4.48,0,0,0,0,0,0,1,0,4,93,phi,1,3
donald_evans,donald,evans,winston-salem_state_nc,dl,1987,73.8,262,8.5,32,4.62,29,31,115,,4.52,0,0,0,0,0,0,1,0,2,47,ram,1,2
thomas_everett,thomas,everett,baylor,db,1987,68,177,9.5,30,4.56,11,,,,,0,0,0,0,1,1,1,1,4,94,pit,1,3
charles_faucette,charles,faucette,maryland,lb,1987,74.8,240,9.75,30.5,4.91,,30,113,,4.46,0,0,0,1,0,0,1,0,13,337,udfa,0,5
rick_fenney,rick,fenney,washington,fb_te,1987,74.3,246,9.75,31.5,4.79,28,29.5,101,,4.46,0,0,0,0,0,0,1,0,8,211,min,1,4
terrence_flagler,terrence,flagler,clemson,rb,1987,71.6,199,9.75,30,4.52,15,30.5,113,,4.41,0,0,0,0,0,0,1,0,1,25,sf,1,1
kenneth_flowers,kenneth,flowers,clemson,rb,1987,71.9,211,9.5,31.25,4.44,14,31,119,,4.4,0,0,0,0,0,0,1,0,13,337,udfa,0,5
ron_francis,ron,francis,baylor,lb,1987,69.4,188,8.5,30,4.49,8,34,115,,4.06,0,0,0,0,0,0,1,0,2,39,dal,1,2
chris_gambol,chris,gambol,iowa,ol,1987,78.5,291,10.5,33.5,5.2,21,27,110,,4.69,0,0,0,0,0,0,1,0,3,58,ind,1,2
rich_gannon,rich,gannon,delaware,qb,1987,74.3,193,9.5,30,4.58,7,32.5,110,,4.11,0,0,0,0,0,0,1,0,4,98,ne,1,3
mark_garalczyk,mark,garalczyk,western_michigan,dl,1987,76.9,272,10.75,31.75,5.01,14,28,106,,4.56,0,0,0,0,0,0,1,0,6,146,stl,1,3
everett_gay,everett,gay,texas,wr,1987,74.1,204,10.5,32.5,4.6,2,37.5,123,,4.38,0,0,0,0,0,0,1,0,5,124,dal,1,3
john_gesek,john,gesek,cal_state_sacramento,ol,1987,76.5,274,9.75,32,5.21,23,25.5,107,,4.87,0,0,0,0,0,0,1,0,10,265,rai,1,4
charles_glaze,charles,glaze,south_carolina_state,db,1987,71.8,197,8,30.75,4.5,,29.5,115,,4.5,0,0,0,1,0,0,1,0,13,337,udfa,0,5
kevin_gogan,kevin,gogan,washington,ol,1987,79,310,9.75,32.75,5.46,,20.5,88,,4.88,0,0,0,1,0,0,1,0,8,206,dal,1,4
chris_goode,chris,goode,alabama,lb,1987,71.6,192,9.75,31.75,4.6,2,33,116,,4.25,0,0,0,0,0,0,1,0,10,253,ind,1,4
alex_gordon,alex,gordon,cincinnati,lb,1987,76.8,239,9.75,34,4.85,13,29,115,,4.62,0,0,0,0,0,0,1,0,2,42,nyj,1,2
sonny_gordon,sonny,gordon,ohio_state,db,1987,70.5,195,9,31.25,4.6,19,30.5,106,,,0,0,0,0,0,0,1,1,6,157,cin,1,3
rick_graf,rick,graf,wisconsin,lb,1987,77,240,9.5,32,4.66,18,34,122,,4.02,0,0,0,0,0,0,1,0,2,43,mia,1,2
don_graham,don,graham,penn_state,lb,1987,73.5,240,9.5,31,4.85,18,29,105,,4.21,0,0,0,0,0,0,1,0,4,84,tb,1,3
marcus_greenwood,marcus,greenwood,ucla,fb_te,1987,72.3,206,9.25,30.75,4.65,13,32,112,,4.12,0,0,0,0,0,0,1,0,12,310,sd,1,4
wayne_haddix,wayne,haddix,liberty_va,lb,1987,73.1,200,8.75,32.75,4.67,8,37,122,,4.35,0,0,0,0,0,0,1,0,13,337,udfa,0,5
delton_hall,delton,hall,clemson,lb,1987,72,202,9.25,30,4.48,3,30.5,112,,4.61,0,0,0,0,0,0,1,0,2,38,pit,1,2
ron_hall,ron,hall,hawaii,fb_te,1987,76.1,239,10,32,4.71,20,28.5,111,,4.14,0,0,0,0,0,0,1,0,4,87,tb,1,3
shawn_halloran,shawn,halloran,boston_college,qb,1987,76.3,217,10.25,31.25,5.14,10,23.5,94,,4.53,0,0,0,0,0,0,1,0,13,337,udfa,0,5
tracy_ham,tracy,ham,georgia_southern,rb,1987,70.3,196,9.25,30,4.74,6,28,110,,4.28,0,0,0,0,0,0,1,0,9,240,ram,1,4
james_hansen,james,hansen,utah,ol,1987,76.8,258,8.75,31.75,5.09,21,24,108,,4.43,0,0,0,0,0,0,1,0,13,337,udfa,0,5
jim_harbaugh,jim,harbaugh,michigan,qb,1987,74.3,203,9.75,31.25,,,,,,,0,0,1,1,1,1,1,1,1,26,chi,1,1
archie_harris,archie,harris,william_&_mary_va,ol,1987,77.9,270,9.5,32.25,5.08,31,,,,,0,0,0,0,1,1,1,1,7,193,chi,1,3
william_harris,william,harris,bishop_tx,fb_te,1987,76.3,244,10,33,4.71,10,28,107,,4.43,0,0,0,0,0,0,1,0,7,195,stl,1,3
lakei_heimuli,lakei,heimuli,brigham_young,rb,1987,70.8,219,9.5,30,4.81,20,29.5,101,,4.75,0,0,0,0,0,0,1,0,9,249,chi,1,4
thomas_henley,thomas,henley,stanford,wr,1987,69.3,174,8.25,29.75,4.53,,31,108,,4.22,0,0,0,1,0,0,1,0,6,152,no,1,3
cliff_hicks,cliff,hicks,oregon,lb,1987,69.4,192,9,29.5,4.5,8,31.5,116,,4.34,0,0,0,0,0,0,1,0,3,74,ram,1,2
alonzo_highsmith,alonzo,highsmith,miami_fl,fb_te,1987,72.9,236,9.5,33,,27,34,118,,,0,0,1,0,0,0,1,1,1,3,hou,1,1
bruce_hill,bruce,hill,arizona_state,wr,1987,71.8,173,,,4.49,,30.5,116,,4.03,1,1,0,1,0,0,1,0,4,106,tb,1,3
lonzell_hill,lonzell,hill,washington,wr,1987,70.6,190,8.75,30.75,4.57,,31,113,,4.11,0,0,0,1,0,0,1,0,2,40,no,1,2
merril_hoge,merril,hoge,idaho_state,fb_te,1987,72.6,210,8.5,30,4.89,15,28.5,100,,4.09,0,0,0,0,0,0,1,0,10,261,pit,1,4
john_holifield,john,holifield,west_virginia,rb,1987,71.1,208,9.25,31,4.55,14,30.5,115,,4.15,0,0,0,0,0,0,1,0,12,328,cin,1,4
johnny_holland,johnny,holland,texas_a&m,lb,1987,73.8,226,10.25,33,4.76,16,33.5,124,,4.36,0,0,0,0,0,0,1,0,2,41,gb,1,2
bruce_holmes,bruce,holmes,minnesota,lb,1987,73.9,229,10.5,31.5,4.92,15,28,105,,4.5,0,0,0,0,0,0,1,0,12,325,kc,1,4
darryl_holmes,darryl,holmes,fort_valley_state_ga,db,1987,74.4,188,9,32.5,4.73,2,30.5,116,,4.22,0,0,0,0,0,0,1,0,13,337,udfa,0,5
jon_horton,jon,horton,arizona,wr,1987,72.5,186,,,4.64,2,30,116,,,1,1,0,0,0,0,1,1,13,337,udfa,0,5
todd_howard,todd,howard,texas_a&m,lb,1987,74.9,237,9.5,32.5,4.8,17,28,108,,4.5,0,0,0,0,0,0,1,0,3,73,kc,1,2
doug_hudson,doug,hudson,nicholls_state_la,qb,1987,73.8,197,7.25,29,4.86,,25,105,,4.52,0,0,0,1,0,0,1,0,7,186,kc,1,3
mark_ingram,mark,ingram,michigan_state,wr,1987,70.6,188,9,30.25,4.42,8,32,111,,4.16,0,0,0,0,0,0,1,0,1,28,nyg,1,1
jeff_jaeger,jeff,jaeger,washington,k_p,1987,71.4,190,8.5,30,4.96,6,26,103,,4.49,0,0,0,0,0,0,1,0,3,82,cle,1,2
michael_james,michael,james,washington_state,wr,1987,70.9,185,9.75,30.25,4.5,16,35,117,,4.37,0,0,0,0,0,0,1,0,13,337,udfa,0,5
ilia_jarostchuk,ilia,jarostchuk,new_hampshire,lb,1987,75.5,231,8.5,30.5,4.77,,31,116,,4.43,0,0,0,1,0,0,1,0,5,127,stl,1,3
curt_jarvis,curt,jarvis,alabama,dl,1987,73,266,9.25,30.25,5.08,15,24.5,92,,4.69,0,0,0,0,0,0,1,0,7,169,tb,1,3
haywood_jeffires,haywood,jeffires,north_carolina_state,wr,1987,74.1,191,9,33,4.41,,,,,,0,0,0,1,1,1,1,1,1,20,hou,1,1
alfred_jenkins,alfred,jenkins,arizona,rb,1987,75.3,218,10.25,32,4.74,,31,116,,4.49,0,0,0,1,0,0,1,0,9,248,was,1,4
tim_jessie,tim,jessie,auburn,rb,1987,71.3,190,9.5,31.25,,12,,,,,0,0,1,0,1,1,1,1,11,305,chi,1,4
tim_johnson,tim,johnson,penn_state,dl,1987,74,253,9.25,31.25,5.03,20,25,100,,4.56,0,0,0,0,0,0,1,0,6,141,pit,1,3
walter_johnson,walter,johnson,louisiana_tech,lb,1987,71.1,240,9.25,32,4.54,22,29.5,116,,4.36,0,0,0,0,0,0,1,0,2,46,hou,1,2
walter_johnson,walter,johnson,pittsburgh,dl,1987,73,257,9.5,31.25,4.97,20,28.5,110,,4.86,0,0,0,0,0,0,1,0,2,46,hou,1,2
will_johnson,will,johnson,louisiana-monroe,dl,1987,76,232,9.75,33.25,,17,33.5,115,,,0,0,1,0,0,0,1,1,5,138,chi,1,3
dale_jones,dale,jones,tennessee,lb,1987,73.1,223,9.5,29.75,4.91,,25,101,,4.55,0,0,0,1,0,0,1,0,10,262,dal,1,4
leonard_jones,leonard,jones,texas_tech,db,1987,73,186,8.5,30.75,4.64,9,31.5,113,,4.33,0,0,0,0,0,0,1,0,9,239,min,1,4
nelson_jones,nelson,jones,north_carolina_state,db,1987,72.8,194,9.5,32,4.64,6,,,,,0,0,0,0,1,1,1,1,5,115,sd,1,3
rod_jones,rod,jones,washington,fb_te,1987,75.3,246,10,32.5,4.85,14,24,108,,4.47,0,0,0,0,0,0,1,0,8,223,nyg,1,4
tim_jordan,tim,jordan,wisconsin,lb,1987,75,226,8.75,31.5,4.6,21,28.5,112,,4.2,0,0,0,0,0,0,1,0,4,107,ne,1,3
chris_kelley,chris,kelley,akron,fb_te,1987,75,242,10,31.5,4.88,13,30,102,,4.5,0,0,0,0,0,0,1,0,7,178,pit,1,3
larry_kelm,larry,kelm,texas_a&m,lb,1987,75.8,221,8.5,31.75,4.83,12,30,113,,4.29,0,0,0,0,0,0,1,0,4,108,ram,1,3
paul_kiser,paul,kiser,wake_forest,ol,1987,75.6,277,9.5,30.75,5.11,,26,93,,4.95,0,0,0,1,0,0,1,0,6,153,atl,1,3
wally_kleine,wally,kleine,notre_dame,dl,1987,80.4,299,10.25,35,5.2,18,27.5,99,,4.74,0,0,0,0,0,0,1,0,2,48,was,1,2
shawn_knight,shawn,knight,brigham_young,dl,1987,78.3,292,9.25,32.25,,23,,,,,0,0,1,0,1,1,1,1,1,11,no,1,1
fred_lane,fred,lane,georgia,wr,1987,68.4,171,9.5,31,4.48,2,25,109,,4.36,0,0,0,0,0,0,1,0,13,337,udfa,0,5
gary_lee,gary,lee,georgia_tech,wr,1987,72.8,195,,,4.53,4,31.5,117,,,1,1,0,0,0,0,1,1,12,315,det,1,4
john_little,john,little,georgia,db,1987,73.3,199,9.25,30,4.66,,29,113,,4.19,0,0,0,1,0,0,1,0,13,337,udfa,0,5
charles_lockett,charles,lockett,long_beach_state_ca,wr,1987,70.6,175,8.75,30,4.45,3,33,113,,4.39,0,0,0,0,0,0,1,0,3,66,pit,1,2
danny_lockett,danny,lockett,arizona,lb,1987,74,228,9.5,32,4.83,21,30.5,120,,4.39,0,0,0,0,0,0,1,0,6,148,det,1,3
joe_macesker,joe,macesker,texas-el_paso,ol,1987,78.5,286,10,33,5.23,22,25.5,106,,5.01,0,0,0,0,0,0,1,0,8,199,sd,1,4
milton_mack,milton,mack,alcorn_state_ms,lb,1987,70.6,186,9.75,30,4.53,12,34.5,118,,4.22,0,0,0,0,0,0,1,0,5,123,no,1,3
terence_mack,terence,mack,clemson,lb,1987,75,239,8.5,31.5,,16,26,107,,,0,0,1,0,0,0,1,1,13,337,udfa,0,5
don_majkowski,don,majkowski,virginia,qb,1987,73.5,199,9,32.25,4.83,,34,116,,4.13,0,0,0,1,0,0,1,0,10,255,gb,1,4
massimo_manca,massimo,manca,penn_state,k_p,1987,69.6,206,8.75,29,5.18,,21,91,,4.73,0,0,0,1,0,0,1,0,13,337,udfa,0,5
tim_manoa,tim,manoa,penn_state,fb_te,1987,72,232,9.25,31.5,4.71,22,24.5,106,,4.35,0,0,0,0,0,0,1,0,3,80,cle,1,2
