,combine_year,player_name,first_name,last_name,college,position,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,60_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,60_yard_shuttle_missed
160,2017,alvin kamara,alvin,kamara,tennessee,rb,69.75,214,9.25,32.75,4.56,15.0,39.5,131.0,,4.56,11.78,0,0,0,0,0,0,1,0,0
161,2017,damontae kazee,damontae,kazee,san_diego_state,lb,70.25,184,8.63,30.88,4.54,11.0,34.0,124.0,,,,0,0,0,0,0,0,1,1,1
162,2017,chad kelly,chad,kelly,mississippi,qb,74.0,224,,,,,,,,4.08,,1,1,1,1,1,1,1,0,1
163,2017,desmond king,desmond,king,iowa,lb,70.25,201,9.63,31.13,,14.0,34.0,117.0,6.67,4.18,12.06,0,0,1,0,0,0,0,0,0
164,2017,kevin king,kevin,king,washington,lb,75.25,200,9.5,32.0,4.43,11.0,39.5,,6.56,3.89,,0,0,0,0,0,1,0,0,1
165,2017,george kittle,george,kittle,iowa,fb_te,75.75,247,9.25,33.13,4.52,18.0,35.0,132.0,,4.59,12.41,0,0,0,0,0,0,1,0,0
166,2017,deshone kizer,deshone,kizer,notre_dame,qb,76.13,233,9.88,33.13,4.83,,30.5,107.0,7.4,4.53,,0,0,0,1,0,0,0,0,1
167,2017,tanoh kpassagnon,tanoh,kpassagnon,villanova,dl,78.88,289,10.63,35.63,4.83,23.0,30.0,128.0,7.46,4.69,,0,0,0,0,0,0,0,0,1
168,2017,cooper kupp,cooper,kupp,eastern_washington,wr,73.75,204,9.5,31.5,4.62,,31.0,116.0,6.75,4.08,,0,0,0,1,0,0,0,0,1
169,2017,forrest lamp,forrest,lamp,western_kentucky,ol,75.75,309,10.63,32.25,5.0,34.0,27.5,111.0,7.55,4.62,,0,0,0,0,0,0,0,0,1
170,2017,ashton lampkin,ashton,lampkin,oklahoma_state,lb,72.0,189,9.38,31.0,4.52,19.0,34.5,120.0,,4.21,11.19,0,0,0,0,0,0,1,0,0
171,2017,jerome lane,jerome,lane,akron,wr,74.13,226,9.75,31.5,4.6,16.0,35.0,125.0,6.87,4.12,,0,0,0,0,0,0,0,0,1
172,2017,harvey langi,harvey,langi,brigham_young,dl,73.63,251,9.13,32.88,,23.0,33.0,118.0,7.0,,,0,0,1,0,0,0,0,1,1
173,2017,brendan langley,brendan,langley,lamar_tx,lb,72.25,201,9.5,32.0,4.43,22.0,35.5,123.0,7.06,4.21,,0,0,0,0,0,0,0,0,1
174,2017,marshon lattimore,marshon,lattimore,ohio_state,lb,72.0,193,8.88,31.25,4.36,,38.5,132.0,,4.12,11.45,0,0,0,1,0,0,1,0,0
175,2017,carl lawson,carl,lawson,auburn,dl,73.63,261,10.38,31.5,4.67,35.0,33.0,114.0,7.46,4.62,,0,0,0,0,0,0,0,0,1
176,2017,javarius leamon,javarius,leamon,south_carolina_state,ol,78.75,332,9.63,35.25,,22.0,23.5,,,,,0,0,1,0,0,1,1,1,1
177,2017,jeremiah ledbetter,jeremiah,ledbetter,arkansas,dl,74.88,280,10.0,34.25,4.84,29.0,32.5,113.0,7.55,4.47,12.14,0,0,0,0,0,0,0,0,0
178,2017,cameron lee,cameron,lee,illinois_state,ol,76.63,312,10.88,33.88,5.44,18.0,25.5,100.0,8.02,4.75,,0,0,0,0,0,0,0,0,1
179,2017,elijah lee,elijah,lee,kansas_state,lb,75.0,228,,,,,,,,4.3,,1,1,1,1,1,1,1,0,1
180,2017,marquel lee,marquel,lee,wake_forest,lb,75.25,240,9.5,32.5,,25.0,31.0,118.0,,,,0,0,1,0,0,0,1,1,1
181,2017,jordan leggett,jordan,leggett,clemson,fb_te,77.0,258,10.38,33.5,,18.0,33.0,114.0,7.12,4.33,12.34,0,0,1,0,0,0,0,0,0
182,2017,mitch leidner,mitch,leidner,minnesota,qb,75.38,226,10.0,33.75,4.93,,34.5,123.0,6.96,4.25,,0,0,0,1,0,0,0,0,1
183,2017,corey levin,corey,levin,tennessee-chattanooga,ol,75.75,307,10.88,33.5,5.16,26.0,26.5,106.0,7.55,4.73,,0,0,0,0,0,0,0,0,1
184,2017,jourdan lewis,jourdan,lewis,michigan,lb,70.0,188,9.25,31.63,4.54,15.0,34.5,121.0,,,,0,0,0,0,0,0,1,1,1
185,2017,william likely,william,likely,maryland,db,67.13,180,9.5,29.0,,15.0,,,,,,0,0,1,0,1,1,1,1,1
186,2017,sefo liufau,sefo,liufau,colorado,qb,75.38,232,10.75,33.5,5.08,,27.0,105.0,7.32,4.45,,0,0,0,1,0,0,0,0,1
187,2017,tj logan,tj,logan,north_carolina,rb,69.13,196,9.0,32.0,4.37,17.0,33.5,121.0,,4.43,12.0,0,0,0,0,0,0,1,0,0
188,2017,shalom luani,shalom,luani,washington_state,db,71.38,202,9.75,32.0,4.55,12.0,31.0,116.0,6.87,4.21,,0,0,0,0,0,0,0,0,1
189,2017,keevan lucas,keevan,lucas,tulsa_ok,wr,69.13,192,9.88,31.88,4.55,11.0,32.5,119.0,7.23,4.43,,0,0,0,0,0,0,0,0,1
190,2017,marlon mack,marlon,mack,south_florida,rb,70.75,213,9.0,32.0,4.5,15.0,35.5,125.0,,4.22,11.03,0,0,0,0,0,0,1,0,0
191,2017,erik magnuson,erik,magnuson,michigan,ol,78.0,305,,,,,,,,4.94,,1,1,1,1,1,1,1,0,1
192,2017,patrick mahomes,patrick,mahomes,texas_tech,qb,74.13,225,9.25,33.25,4.8,,30.0,114.0,6.88,4.08,,0,0,0,1,0,0,0,0,1
193,2017,josh malone,josh,malone,tennessee,wr,74.63,208,9.63,31.38,4.4,10.0,30.5,121.0,7.05,4.19,11.32,0,0,0,0,0,0,0,0,0
194,2017,damien mama,damien,mama,southern_california,ol,75.25,334,11.0,35.0,5.84,,24.5,96.0,8.51,5.38,,0,0,0,1,0,0,0,0,1
195,2017,gabe marks,gabe,marks,washington_state,wr,70.75,189,8.75,30.38,4.56,11.0,29.5,117.0,7.01,4.2,,0,0,0,0,0,0,0,0,1
196,2017,jojo mathis,jojo,mathis,washington,lb,74.13,266,9.0,33.0,,24.0,,,,,,0,0,1,0,1,1,1,1,1
197,2017,art maulet,art,maulet,memphis,db,69.75,189,9.63,31.25,4.62,18.0,34.5,120.0,,4.22,,0,0,0,0,0,0,1,0,1
198,2017,marcus maye,marcus,maye,florida,db,71.63,210,9.13,32.5,,,,,,4.12,11.19,0,0,1,1,1,1,1,0,0
199,2017,christian mccaffrey,christian,mccaffrey,stanford,rb,71.25,202,9.0,30.0,4.48,10.0,37.5,121.0,6.57,4.22,11.03,0,0,0,0,0,0,0,0,0
200,2017,conor mcdermott,conor,mcdermott,ucla,ol,80.13,307,11.0,34.75,5.18,,28.5,105.0,7.52,4.58,,0,0,0,1,0,0,0,0,1
201,2017,malik mcdowell,malik,mcdowell,michigan_state,dl,77.75,295,10.5,34.75,4.85,23.0,28.5,112.0,7.69,,,0,0,0,0,0,0,0,1,1
202,2017,elijah mcguire,elijah,mcguire,louisiana-lafayette,rb,69.75,214,9.0,31.0,4.53,15.0,36.0,120.0,7.26,4.56,,0,0,0,0,0,0,0,0,1
203,2017,takkarist mckinley,takkarist,mckinley,ucla,dl,74.13,250,9.75,34.75,4.59,24.0,33.0,122.0,7.48,4.32,11.83,0,0,0,0,0,0,0,0,0
204,2017,raekwon mcmillan,raekwon,mcmillan,ohio_state,lb,73.75,240,9.75,33.0,4.61,23.0,33.0,121.0,7.15,,,0,0,0,0,0,0,0,1,1
205,2017,jeremy mcnichols,jeremy,mcnichols,boise_state,rb,68.63,214,10.0,31.5,4.49,,35.5,121.0,6.93,4.28,,0,0,0,1,0,0,0,0,1
206,2017,obi melifonwu,obi,melifonwu,connecticut,db,76.0,224,9.13,32.5,4.4,17.0,44.0,141.0,,,,0,0,0,0,0,0,1,1,1
207,2017,matt milano,matt,milano,boston_college,lb,72.25,223,9.38,32.0,4.67,24.0,35.0,126.0,,4.38,,0,0,0,0,0,0,1,0,1
208,2017,joe mixon,joe,mixon,oklahoma,rb,73.0,226,,,,,,,,,,1,1,1,1,1,1,1,1,1
209,2017,fabian moreau,fabian,moreau,ucla,lb,71.88,206,9.0,31.38,4.35,,38.0,136.0,6.94,4.12,,0,0,0,1,0,0,0,0,1
210,2017,drew morgan,drew,morgan,arkansas,wr,71.75,190,9.5,30.38,4.74,10.0,30.0,112.0,6.85,4.12,11.31,0,0,0,0,0,0,0,0,0
211,2017,jordan morgan,jordan,morgan,kutztown_pa,ol,74.75,309,10.0,34.63,5.36,21.0,27.0,102.0,8.13,4.73,11.71,0,0,0,0,0,0,0,0,0
212,2017,avery moss,avery,moss,youngstown_state_oh,dl,75.13,264,10.38,34.5,4.79,14.0,32.5,114.0,7.25,4.62,,0,0,0,0,0,0,0,0,1
213,2017,taylor moton,taylor,moton,western_michigan,ol,77.38,319,10.63,34.13,5.18,23.0,30.5,109.0,7.73,4.58,,0,0,0,0,0,0,0,0,1
214,2017,al-quadin muhammad,al-quadin,muhammad,miami_fl,dl,75.25,253,9.38,33.25,4.88,22.0,30.5,117.0,7.25,4.37,,0,0,0,0,0,0,0,0,1
215,2017,levon myers,levon,myers,northern_illinois,ol,77.0,309,,,,,,,,5.06,,1,1,1,1,1,1,1,0,1
216,2017,jalen myrick,jalen,myrick,minnesota,lb,69.63,200,8.75,31.63,4.28,13.0,37.5,124.0,7.06,4.22,11.84,0,0,0,0,0,0,0,0,0
217,2017,montae nicholson,montae,nicholson,michigan_state,db,73.63,212,9.5,33.38,4.42,,35.0,125.0,,4.19,,0,0,0,1,0,0,1,0,1
218,2017,hardy nickerson,hardy,nickerson,illinois,lb,71.75,232,10.0,32.0,4.78,18.0,33.0,116.0,,4.21,,0,0,0,0,0,0,1,0,1
219,2017,david njoku,david,njoku,miami_fl,fb_te,75.75,246,10.0,35.25,4.64,21.0,37.5,133.0,6.97,4.34,,0,0,0,0,0,0,0,0,1
220,2017,speedy noil,speedy,noil,texas_a&m,wr,71.13,199,9.25,30.0,,18.0,43.5,133.0,,,,0,0,1,0,0,0,1,1,1
221,2017,bradley northnagel,bradley,northnagel,california,ls,74.0,243,10.0,32.5,5.3,,25.5,99.0,,4.33,,0,0,0,1,0,0,1,0,1
222,2017,noble nwachukwu,noble,nwachukwu,west_virginia,dl,73.0,268,9.0,33.13,4.83,27.0,30.5,110.0,,4.37,,0,0,0,0,0,0,1,0,1
223,2017,ifeadi odenigbo,ifeadi,odenigbo,northwestern,dl,75.13,258,10.5,32.63,4.72,25.0,31.5,128.0,7.26,,,0,0,0,0,0,0,0,1,1
224,2017,dare ogunbowale,dare,ogunbowale,wisconsin,rb,70.75,213,9.13,31.38,4.65,14.0,35.0,120.0,6.99,4.34,11.75,0,0,0,0,0,0,0,0,0
225,2017,larry ogunjobi,larry,ogunjobi,north_carolina_charlotte,dl,74.63,305,10.0,32.63,4.97,26.0,32.0,116.0,7.55,4.72,,0,0,0,0,0,0,0,0,1
226,2017,tyler orlosky,tyler,orlosky,west_virginia,ol,75.13,298,9.75,32.25,,24.0,,,,3.89,11.14,0,0,1,0,1,1,1,0,0
227,2017,scott orndoff,scott,orndoff,pittsburgh,fb_te,76.75,253,10.0,33.25,4.84,17.0,27.0,112.0,7.37,4.45,,0,0,0,0,0,0,0,0,1
228,2017,zach pascal,zach,pascal,old_dominion_va,wr,73.75,219,10.0,32.0,4.55,14.0,36.0,126.0,7.11,4.29,,0,0,0,0,0,0,0,0,1
229,2017,jabrill peppers,jabrill,peppers,michigan,lb,71.38,213,9.63,30.75,4.46,19.0,35.5,128.0,,,,0,0,0,0,0,0,1,1,1
230,2017,samaje perine,samaje,perine,oklahoma,rb,70.63,233,10.0,30.38,4.65,30.0,33.0,116.0,7.26,4.37,,0,0,0,0,0,0,0,0,1
231,2017,nathan peterman,nathan,peterman,pittsburgh,qb,74.63,226,9.88,32.0,4.82,,31.0,110.0,7.14,4.31,,0,0,0,1,0,0,0,0,1
232,2017,caleb peterson,caleb,peterson,north_carolina,ol,77.0,300,,,,,,,,4.84,,1,1,1,1,1,1,1,0,1
233,2017,carroll phillips,carroll,phillips,illinois,dl,75.25,242,9.75,33.0,4.64,23.0,30.0,123.0,7.06,4.41,,0,0,0,0,0,0,0,0,1
234,2017,antonio pipkin,antonio,pipkin,tiffin_oh,qb,73.0,225,10.0,32.25,,,,,,,,0,0,1,1,1,1,1,1,1
235,2017,hayden plinke,hayden,plinke,texas-el_paso,fb_te,75.75,264,10.0,32.5,4.97,18.0,28.0,109.0,7.55,4.59,,0,0,0,0,0,0,0,0,1
236,2017,ethan pocic,ethan,pocic,louisiana_state,ol,78.0,310,10.13,33.13,5.15,26.0,27.0,107.0,7.89,4.81,,0,0,0,0,0,0,0,0,1
237,2017,ejuan price,ejuan,price,pittsburgh,dl,70.88,241,10.0,32.75,4.84,20.0,31.5,117.0,,4.31,11.84,0,0,0,0,0,0,1,0,0
238,2017,donnel pumphrey,donnel,pumphrey,san_diego_state,rb,68.25,176,8.5,29.0,4.48,5.0,33.5,117.0,,4.46,12.03,0,0,0,0,0,0,1,0,0
239,2017,elijah qualls,elijah,qualls,washington,dl,73.13,313,9.38,30.63,5.13,33.0,31.5,105.0,7.65,4.57,,0,0,0,0,0,0,0,0,1
240,2017,james quick,james,quick,louisville,wr,72.25,186,9.0,30.75,4.6,11.0,31.0,115.0,7.0,4.39,,0,0,0,0,0,0,0,0,1
241,2017,ryan ramczyk,ryan,ramczyk,wisconsin,ol,77.75,310,10.88,33.75,,25.0,,,,4.82,,0,0,1,0,1,1,1,0,1
242,2017,michael rector,michael,rector,stanford,wr,72.13,193,9.25,32.5,4.42,,36.5,129.0,6.77,4.19,,0,0,0,1,0,0,0,0,1
243,2017,haason reddick,haason,reddick,temple,dl,73.25,237,10.13,32.75,4.52,24.0,36.5,133.0,7.01,5.0,,0,0,0,0,0,0,0,0,1
244,2017,devine redding,devine,redding,indiana,rb,68.25,205,9.63,29.25,4.76,16.0,30.5,116.0,7.18,4.46,11.21,0,0,0,0,0,0,0,0,0
245,2017,jalen reeves-maybin,jalen,reeves-maybin,tennessee,lb,72.25,230,9.63,32.25,,,,,,,,0,0,1,1,1,1,1,1,1
246,2017,austin rehkow,austin,rehkow,idaho,k_p,74.63,214,9.88,31.88,,,,,,4.47,,0,0,1,1,1,1,1,0,1
247,2017,josh reynolds,josh,reynolds,texas_a&m,wr,74.75,194,9.38,31.5,4.52,,37.0,124.0,6.83,4.13,11.68,0,0,0,1,0,0,0,0,0
248,2017,duke riley,duke,riley,louisiana_state,lb,72.25,232,9.25,32.0,4.58,18.0,34.5,122.0,6.89,,,0,0,0,0,0,0,0,1,1
249,2017,derek rivers,derek,rivers,youngstown_state_oh,dl,76.13,248,9.38,32.75,4.61,30.0,35.0,123.0,6.94,,,0,0,0,0,0,0,0,1,1
250,2017,michael roberts,michael,roberts,toledo,fb_te,76.38,270,11.5,33.0,4.86,,30.0,110.0,7.05,4.51,,0,0,0,1,0,0,0,0,1
251,2017,jalen robinette,jalen,robinette,air_force,wr,74.75,220,10.88,32.38,4.62,13.0,31.5,120.0,6.77,4.46,,0,0,0,0,0,0,0,0,1
252,2017,cam robinson,cam,robinson,alabama,ol,77.75,322,10.5,35.5,5.15,,26.0,106.0,7.81,4.82,,0,0,0,1,0,0,0,0,1
253,2017,isaac rochell,isaac,rochell,notre_dame,dl,76.38,280,9.75,32.75,4.89,25.0,31.5,114.0,,,,0,0,0,0,0,0,1,1,1
254,2017,darreus rogers,darreus,rogers,southern_california,wr,72.63,216,10.13,32.0,,8.0,26.5,112.0,7.22,4.54,11.39,0,0,1,0,0,0,0,0,0
255,2017,sam rogers,sam,rogers,virginia_tech,fb_te,70.25,231,9.75,30.25,4.93,19.0,32.0,114.0,7.27,4.34,,0,0,0,0,0,0,0,0,1
256,2017,fred ross,fred,ross,mississippi_state,wr,72.63,213,9.25,31.25,4.51,10.0,35.0,113.0,6.99,4.28,,0,0,0,0,0,0,0,0,1
257,2017,john ross,john,ross,washington,wr,70.75,188,8.75,31.5,4.22,,37.0,133.0,,4.33,,0,0,0,1,0,0,1,0,1
258,2017,chase roullier,chase,roullier,wyoming,ol,75.75,312,9.5,32.25,5.54,19.0,26.5,97.0,7.6,4.47,,0,0,0,0,0,0,0,0,1
259,2017,travis rudolph,travis,rudolph,florida_state,wr,72.25,189,9.25,31.88,4.65,12.0,31.5,114.0,6.93,4.46,,0,0,0,0,0,0,0,0,1
260,2017,cooper rush,cooper,rush,central_michigan,qb,74.63,228,9.13,32.38,4.93,,27.0,105.0,7.23,4.47,,0,0,0,1,0,0,0,0,1
261,2017,seth russell,seth,russell,baylor,qb,74.88,213,9.63,32.25,,,,,,,,0,0,1,1,1,1,1,1,1
262,2017,victor salako,victor,salako,oklahoma_state,ol,78.0,335,,,,,,,,4.78,,1,1,1,1,1,1,1,0,1
263,2017,curtis samuel,curtis,samuel,ohio_state,wr,71.0,196,9.5,31.25,4.31,18.0,37.0,119.0,7.09,4.33,,0,0,0,0,0,0,0,0,1
264,2017,eric saubert,eric,saubert,drake_ia,fb_te,76.63,253,10.38,33.5,,22.0,33.0,121.0,,,,0,0,1,0,0,0,1,1,1
265,2017,artavis scott,artavis,scott,clemson,wr,70.25,193,9.38,31.0,4.61,13.0,31.0,116.0,7.19,4.49,,0,0,0,0,0,0,0,0,1
266,2017,ricky seals-jones,ricky,seals-jones,texas_a&m,wr,76.63,243,9.63,33.13,4.69,17.0,28.0,121.0,7.46,4.33,,0,0,0,0,0,0,0,0,1
267,2017,justin senior,justin,senior,mississippi_state,ol,76.63,331,10.25,34.0,5.55,,23.0,98.0,8.19,5.06,,0,0,0,1,0,0,0,0,1
268,2017,adam shaheen,adam,shaheen,ashland_oh,fb_te,77.75,278,9.63,33.5,4.79,24.0,32.5,121.0,7.09,4.38,,0,0,0,0,0,0,0,0,1
269,2017,david sharpe,david,sharpe,florida,ol,77.75,343,10.0,35.38,5.44,19.0,20.5,97.0,7.87,4.78,,0,0,0,0,0,0,0,0,1
270,2017,rushel shell,rushel,shell,west_virginia,rb,69.63,227,9.63,30.0,4.74,21.0,32.5,,,4.08,,0,0,0,0,0,1,1,0,1
271,2017,garrett sickels,garrett,sickels,penn_state,dl,75.13,261,9.5,32.13,4.9,20.0,28.0,105.0,7.21,4.39,,0,0,0,0,0,0,0,0,1
272,2017,nico siragusa,nico,siragusa,san_diego_state,ol,76.38,319,10.63,33.5,5.35,28.0,32.0,110.0,7.71,4.56,,0,0,0,0,0,0,0,0,1
273,2017,dan skipper,dan,skipper,arkansas,ol,81.63,309,10.5,33.38,5.42,,26.0,97.0,7.61,5.01,,0,0,0,1,0,0,0,0,1
274,2017,tanzel smart,tanzel,smart,tulane_la,dl,72.63,296,9.63,32.88,5.24,22.0,27.0,105.0,7.53,,,0,0,0,0,0,0,0,1,1
275,2017,deveon smith,deveon,smith,michigan,rb,70.88,223,9.0,29.5,,22.0,29.0,108.0,7.3,4.56,,0,0,1,0,0,0,0,0,1
276,2017,jonnu smith,jonnu,smith,florida_international,fb_te,74.75,248,9.25,32.88,4.62,22.0,38.0,127.0,,4.18,,0,0,0,0,0,0,1,0,1
277,2017,juju smith-schuster,juju,smith-schuster,southern_california,wr,73.25,215,10.5,32.88,4.54,15.0,32.5,120.0,,5.01,,0,0,0,0,0,0,1,0,1
278,2017,dawuane smoot,dawuane,smoot,illinois,dl,74.88,264,9.25,33.25,4.77,,29.5,117.0,7.18,4.28,,0,0,0,1,0,0,0,0,1
279,2017,jeremy sprinkle,jeremy,sprinkle,arkansas,fb_te,77.0,252,10.75,34.5,4.69,,29.0,116.0,,4.33,11.85,0,0,0,1,0,0,1,0,0
280,2017,jamari staples,jamari,staples,louisville,wr,75.0,195,9.5,33.5,4.51,,36.0,130.0,,4.14,,0,0,0,1,0,0,1,0,1
281,2017,jordan sterns,jordan,sterns,oklahoma_state,db,71.0,196,8.88,31.38,,,,,,4.2,10.71,0,0,1,1,1,1,1,0,0
282,2017,freddie stevenson,freddie,stevenson,florida_state,fb_te,72.0,234,9.63,32.75,4.75,24.0,28.0,111.0,7.65,4.36,11.65,0,0,0,0,0,0,0,0,0
283,2017,ardarius stewart,ardarius,stewart,alabama,wr,71.25,204,9.38,32.5,4.49,,34.0,124.0,,4.21,11.23,0,0,0,1,0,0,1,0,0
284,2017,channing stribling,channing,stribling,michigan,lb,73.0,188,8.5,31.5,4.6,5.0,31.5,114.0,6.94,4.56,,0,0,0,0,0,0,0,0,1
285,2017,cameron sutton,cameron,sutton,tennessee,lb,71.0,188,8.25,30.0,4.52,11.0,34.0,120.0,6.81,,,0,0,0,0,0,0,0,1,1
286,2017,ryan switzer,ryan,switzer,north_carolina,wr,68.5,181,9.25,28.0,4.51,11.0,32.0,116.0,6.77,4.0,11.14,0,0,0,0,0,0,0,0,0
287,2017,teez tabor,teez,tabor,florida,lb,72.25,199,8.63,32.0,4.62,9.0,31.0,120.0,,,,0,0,0,0,0,0,1,1,1
288,2017,cordrea tankersley,cordrea,tankersley,clemson,lb,72.75,199,9.13,32.25,4.4,13.0,29.5,121.0,7.0,4.32,,0,0,0,0,0,0,0,0,1
289,2017,taywan taylor,taywan,taylor,western_kentucky,wr,71.0,203,9.25,32.63,4.5,13.0,33.5,132.0,6.57,4.21,,0,0,0,0,0,0,0,0,1
290,2017,trent taylor,trent,taylor,louisiana_tech,wr,67.63,181,8.25,28.75,4.63,13.0,33.0,117.0,6.74,4.01,,0,0,0,0,0,0,0,0,1
291,2017,vincent taylor,vincent,taylor,oklahoma_state,dl,74.75,304,10.13,34.38,5.07,26.0,28.5,108.0,7.58,4.59,,0,0,0,0,0,0,0,0,1
292,2017,sam tevi,sam,tevi,utah,ol,77.0,311,10.13,34.0,5.27,15.0,26.0,107.0,7.84,4.6,,0,0,0,0,0,0,0,0,1
293,2017,nate theaker,nate,theaker,wayne_st._mi,ol,77.0,315,9.63,32.63,5.41,23.0,27.0,105.0,7.97,4.55,,0,0,0,0,0,0,0,0,1
294,2017,jahad thomas,jahad,thomas,temple,rb,69.63,190,9.0,30.13,4.62,11.0,32.0,116.0,,,,0,0,0,0,0,0,1,1,1
295,2017,noel thomas,noel,thomas,connecticut,wr,72.13,205,8.75,30.0,4.63,9.0,32.5,118.0,,,,0,0,0,0,0,0,1,1,1
296,2017,solomon thomas,solomon,thomas,stanford,dl,74.75,273,9.38,33.0,4.69,30.0,35.0,126.0,6.95,4.58,12.3,0,0,0,0,0,0,0,0,0
297,2017,tedric thompson,tedric,thompson,colorado,db,71.75,204,9.63,31.5,4.6,17.0,32.5,117.0,7.11,4.36,12.13,0,0,0,0,0,0,0,0,0
298,2017,dalvin tomlinson,dalvin,tomlinson,alabama,dl,75.0,310,10.13,33.5,5.19,,27.0,110.0,7.68,4.39,,0,0,0,1,0,0,0,0,1
299,2017,jon toth,jon,toth,kentucky,ol,77.0,307,10.0,33.63,5.51,21.0,25.5,100.0,8.09,4.37,11.77,0,0,0,0,0,0,0,0,0
300,2017,damarius travis,damarius,travis,minnesota,db,72.75,206,9.0,31.75,,13.0,32.5,115.0,7.08,4.28,,0,0,1,0,0,0,0,0,1
301,2017,mitchell trubisky,mitchell,trubisky,north_carolina,qb,74.13,222,9.5,32.0,4.67,,27.5,116.0,6.87,4.25,,0,0,0,1,0,0,0,0,1
302,2017,stevie tuikolovatu,stevie,tuikolovatu,southern_california,dl,73.13,331,10.25,33.0,5.45,28.0,24.5,91.0,7.83,4.65,,0,0,0,0,0,0,0,0,1
303,2017,josh tupou,josh,tupou,colorado,dl,75.0,325,,,,,,,,4.93,,1,1,1,1,1,1,1,0,1
304,2017,michael tyson,michael,tyson,cincinnati,db,72.88,204,9.25,31.75,4.56,17.0,33.0,118.0,,,,0,0,0,0,0,0,1,1,1
305,2017,jerry ugokwe,jerry,ugokwe,william_&_mary_va,ol,79.25,321,10.38,35.38,5.61,18.0,26.0,103.0,8.35,5.17,,0,0,0,0,0,0,0,0,1
306,2017,conrad ukropina,conrad,ukropina,stanford,k_p,72.0,190,9.13,31.38,,,,,,,,0,0,1,1,1,1,1,1,1
307,2017,tanner vallejo,tanner,vallejo,boise_state,lb,72.75,228,9.63,30.5,4.67,,33.5,121.0,,,,0,0,0,1,0,0,1,1,1
308,2017,eddie vanderdoes,eddie,vanderdoes,ucla,dl,75.13,305,10.63,33.13,4.99,28.0,28.5,111.0,7.69,,,0,0,0,0,0,0,0,1,1
309,2017,justin vogel,justin,vogel,miami_fl,k_p,76.0,219,9.0,32.5,4.7,,34.0,,,4.53,,0,0,0,1,0,1,1,0,1
310,2017,charles walker,charles,walker,oklahoma,dl,74.13,310,9.63,33.75,4.96,25.0,28.0,107.0,7.89,4.13,11.58,0,0,0,0,0,0,0,0,0
311,2017,demarcus walker,demarcus,walker,florida_state,dl,75.75,280,10.5,33.0,,18.0,,,,4.89,,0,0,1,0,1,1,1,0,1
312,2017,carlos watkins,carlos,watkins,clemson,dl,75.13,309,10.38,34.63,,25.0,,,,4.73,,0,0,1,0,1,1,1,0,1
313,2017,deshaun watson,deshaun,watson,clemson,qb,74.13,221,9.75,33.0,4.66,,32.5,119.0,6.95,4.31,,0,0,0,1,0,0,0,0,1
314,2017,tj watt,tj,watt,wisconsin,lb,76.25,252,11.0,33.13,4.69,21.0,37.0,128.0,6.79,4.78,,0,0,0,0,0,0,0,0,1
315,2017,davis webb,davis,webb,california,qb,77.0,229,9.25,33.13,4.79,,33.0,118.0,6.92,,,0,0,0,1,0,0,0,1,1
316,2017,mike williams,mike,williams,clemson,wr,75.75,218,9.38,33.38,,15.0,32.5,121.0,,,,0,0,1,0,0,0,1,1,1
317,2016,mehdi abdesmad,mehdi,abdesmad,boston_college,dl,78.25,284,9.75,33.38,5.1,25.0,29.5,108.0,7.55,4.62,,0,0,0,0,0,0,0,0,1
318,2016,jerell adams,jerell,adams,south_carolina,fb_te,77.13,247,9.75,34.38,4.64,,32.5,117.0,7.05,4.31,11.52,0,0,0,1,0,0,0,0,0
319,2016,vernon adams,vernon,adams,oregon,qb,70.88,200,9.13,30.25,4.83,,29.5,114.0,6.82,4.2,,0,0,0,1,0,0,0,0,1
320,2016,bralon addison,bralon,addison,oregon,wr,69.25,197,9.13,29.5,4.66,13.0,34.5,116.0,6.95,4.14,11.53,0,0,0,0,0,0,0,0,0
321,2016,dominique alexander,dominique,alexander,oklahoma,lb,72.25,232,9.0,32.25,,17.0,28.5,104.0,,,,0,0,1,0,0,0,1,1,1
322,2016,mackensie alexander,mackensie,alexander,clemson,lb,70.38,190,9.13,31.38,,11.0,,,,,,0,0,1,0,1,1,1,1,1
323,2016,vadal alexander,vadal,alexander,louisiana_state,g,77.25,326,10.5,35.25,5.57,25.0,24.0,95.0,8.04,4.9,,0,0,0,0,0,0,0,0,1
324,2016,brandon allen,brandon,allen,arkansas,qb,73.38,217,8.88,31.25,4.84,,28.0,110.0,7.06,4.33,,0,0,0,1,0,0,0,0,1
325,2016,jack allen,jack,allen,michigan_state,ol,73.25,294,10.13,32.25,5.29,23.0,26.5,101.0,7.9,4.73,,0,0,0,0,0,0,0,0,1
326,2016,geronimo allison,geronimo,allison,illinois,wr,75.25,196,9.5,32.88,4.67,,33.0,127.0,7.4,4.28,11.54,0,0,0,1,0,0,0,0,0
327,2016,stephen anderson,stephen,anderson,california,fb_te,74.13,230,9.25,32.0,,16.0,38.0,119.0,,,,0,0,1,0,0,0,1,1,1
328,2016,eli apple,eli,apple,ohio_state,lb,72.63,199,9.38,31.38,4.4,13.0,,,,,,0,0,0,0,1,1,1,1,1
