full_name,first_name,last_name,combine_year,college,position,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,60_yard_shuttle
travis_hall,travis,hall,1995,brigham_young,dl,77.1,275,10,33.5,5.03,17,30.5,117,,4.45,
norman_hand,norman,hand,1995,mississippi,dl,75.4,329,9.75,32.75,,27,,,,,
shane_hannah,shane,hannah,1995,michigan_state,ol,77.3,345,10.88,33,,21,25,100,,4.93,
linc_harden,linc,harden,1995,oklahoma_state,lb,74.8,238,9.13,33.5,4.75,15,34.5,119,,4.4,11.78
dwayne_harris,dwayne,harris,1995,nebraska,lb,73.9,227,11.38,34.25,4.88,15,29.5,114,,4.45,12.35
sean_harris,sean,harris,1995,arizona,lb,75,244,10.5,32.13,4.8,14,,,,,
preston_harrison,preston,harrison,1995,ohio_state,lb,76.9,241,9.38,32.88,4.73,,34,120,,4.59,12.31
mark_hatfield,mark,hatfield,1995,bishop_cn,ol,77.4,279,10.75,33,5.22,14,33,114,,4.94,
aaron_hayden,aaron,hayden,1995,tennessee,rb,71.6,218,9.13,30.5,,23,,,,,
kerry_hayes,kerry,hayes,1995,western_carolina,wr,67,163,8.88,29.38,4.78,,30.5,112,,4.25,11.75
melvin_hayes,melvin,hayes,1995,mississippi_state,ol,77.9,327,11.25,34.5,5.36,,28,109,,5.25,
john_herpin,john,herpin,1995,southern_california,lb,70.9,192,9.13,31.25,4.76,8,31,112,,4.19,12.15
edward_hervey,edward,hervey,1995,southern_california,wr,74.5,179,9,32.25,,,,,,,
kevin_hickman,kevin,hickman,1995,navy,fb_te,76.1,258,9,31.38,,24,,,,,
aubrey_hill,aubrey,hill,1995,florida,wr,71.3,169,9.5,31,4.68,,31,112,,4.15,
marcus_hinton,marcus,hinton,1995,alcorn_state_ms,fb_te,76.1,256,9.5,33.5,4.76,,29,94,,4.68,12.78
jimmy_hitchcock,jimmy,hitchcock,1995,north_carolina,lb,70.4,194,8.88,31.38,4.62,,,,,,
jim_hoffman,jim,hoffman,1995,arizona,dl,76.3,290,9,31.38,5.14,19,25,102,,4.66,
kelly_holcomb,kelly,holcomb,1995,middle_tennessee_state,qb,74.4,202,9.5,30.75,5.12,,28,107,,4.44,
germaine_holden,germaine,holden,1995,notre_dame,dl,75,264,9.25,33,4.83,28,33.5,119,,4.48,
john_holecek,john,holecek,1995,illinois,lb,74.1,238,9.88,31.88,4.76,21,32,113,,4.04,11.31
darius_holland,darius,holland,1995,colorado,dl,76.6,310,9.75,33.75,,26,,,,,
darick_holmes,darick,holmes,1995,portland_state_or,rb,72,226,10.13,31.38,,,,,,,
dana_howard,dana,howard,1995,illinois,lb,72.4,244,8.63,30.88,,16,,,,,
eddie_howard,eddie,howard,1995,idaho,k_p,73.5,212,9.63,31.75,,,,,,,
chris_hudson,chris,hudson,1995,colorado,db,69.4,195,9.13,30.38,,,,,,,
torey_hunter,torey,hunter,1995,washington_state,lb,68.6,176,9,30.38,4.62,,33,,,4.48,
steve_ingram,steve,ingram,1995,maryland,ol,76.1,311,10.5,34,5.65,,25,96,,4.91,
ken_irvin,ken,irvin,1995,memphis,lb,70.1,182,9.25,30.88,4.7,9,36.5,120,,4,11.1
jack_jackson,jack,jackson,1995,florida,wr,68.4,171,9.38,29.5,,,,,,,
jesse_james,jesse,james,1995,mississippi_state,ol,76.3,318,9.13,34.25,5.23,20,26.5,107,,4.81,
greg_jefferson,greg,jefferson,1995,central_florida,dl,75.4,256,10.25,34.5,4.72,30,36.5,127,,,
damien_jeffries,damien,jeffries,1995,alabama,dl,76.1,277,9.38,33,,,,,,,
trezelle_jenkins,trezelle,jenkins,1995,michigan,ol,79.4,322,10.25,35.5,5.31,25,28,101,,4.85,
curtis_johnson,curtis,johnson,1995,north_carolina,rb,68.6,204,9,30.13,4.6,20,31.5,112,,,
ellis_johnson,ellis,johnson,1995,florida,dl,74.3,290,11,32.75,,25,,,,,
eric_johnson,eric,johnson,1995,central_michigan,rb,70.5,200,8.63,30.88,4.61,,30.5,113,,4.03,11.31
melvin_johnson,melvin,johnson,1995,kentucky,db,71.9,195,8.88,33.5,4.71,13,34.5,127,,4.17,11.4
rob_johnson,rob,johnson,1995,southern_california,qb,75.3,223,9.75,32.25,,,,,,,
ron_johnson,ron,johnson,1995,northeastern_oklahoma_a&m,db,72.1,177,9,32.38,4.73,7,35,123,,4.34,11.77
ted_johnson,ted,johnson,1995,colorado,lb,75.4,248,9.25,32.5,4.84,28,31.5,121,,4.35,11.85
tommy_johnson,tommy,johnson,1995,alabama,lb,70,180,8.88,30.5,4.74,4,33,116,,4.2,11.68
chris_jones,chris,jones,1995,miami_fl,wr,75.8,210,9.63,32,4.61,,33,116,,4.46,11.59
donta_jones,donta,jones,1995,nebraska,lb,73.8,226,9.13,33.38,4.71,20,37,130,,4.02,11.15
jeff_jones,jeff,jones,1995,texas_a&m,ol,78,308,9.25,34.25,5.15,14,27.5,105,,4.64,
larry_jones,larry,jones,1995,miami_fl,fb_te,72.1,244,9.5,31.75,,25,,,,,
tim_jones,tim,jones,1995,clemson,lb,72.8,239,8.5,32.88,5.01,19,27.5,,,4.65,12.47
tony_jones,tony,jones,1995,syracuse,db,76,199,10.13,33.5,4.7,13,34,124,,4.3,11.81
napoleon_kaufman,napoleon,kaufman,1995,washington,rb,68.5,182,8.5,29.5,4.48,24,38.5,,,,
larry_kennedy,larry,kennedy,1995,florida,lb,69.8,190,9.13,30.25,,,,,,,
marlon_kerner,marlon,kerner,1995,ohio_state,db,70.6,187,8.63,30.38,4.63,11,33,114,,4.16,11.34
carl_kidd,carl,kidd,1995,arkansas,db,72.6,206,10.38,32.13,4.58,14,33,117,,4.4,
shawn_king,shawn,king,1995,louisiana-monroe,dl,74.9,278,9.88,32.5,4.83,,34,118,,4.57,
jeff_kopp,jeff,kopp,1995,southern_california,lb,75,243,10.5,31,4.97,20,32,114,,4.25,11.73
jason_kyle,jason,kyle,1995,arizona_state,lb,74.6,243,9.75,32.63,4.72,23,39,128,,4.19,11.47
jeff_kysar,jeff,kysar,1995,arizona_state,ol,78.8,322,9.63,32.38,5.38,22,23.5,98,,4.77,
ty_law,ty,law,1995,michigan,lb,71.3,196,9.25,30.63,,21,,,,,
kareem_leary,kareem,leary,1995,utah,lb,70.8,169,7.5,30.5,4.95,8,,113,,4.3,11.66
wesley_leasy,wesley,leasy,1995,mississippi_state,lb,74.3,234,10.88,33.88,4.83,24,33.5,127,,4.45,12.06
scotty_lewis,scotty,lewis,1995,baylor,dl,74.8,273,9.88,34.75,5.08,,,,,4.47,
tarrant_lynch,tarrant,lynch,1995,alabama,fb_te,71,213,8.88,31.75,4.96,,27.5,105,,,
darryl_major,darryl,major,1995,missouri,lb,72.8,243,9.63,32.88,4.93,20,39.5,117,,4.35,12
mike_mamula,mike,mamula,1995,boston_college,dl,76.6,248,10.25,33.13,4.62,26,38,125,,4.03,
curtis_marsh,curtis,marsh,1995,utah,wr,73.4,212,10,31.88,4.68,,32.5,120,,4.41,11.94
curtis_martin,curtis,martin,1995,pittsburgh,rb,71.3,203,9.25,31.88,,16,41.5,131,,4.1,11.72
kevin_mason,kevin,mason,1995,syracuse,qb,75,205,10,33,4.7,,31,113,,4.09,
chad_may,chad,may,1995,kansas_state,qb,73.4,226,10.63,31.75,,,,,,,
kevin_mays,kevin,mays,1995,tennessee,ol,75.6,299,10,33.13,5.25,25,31.5,100,,4.41,
casey_mcbeth,casey,mcbeth,1995,toledo,rb,69.9,206,8.75,30.88,4.69,18,35.5,117,,4.41,11.56
oscar_mcbride,oscar,mcbride,1995,notre_dame,fb_te,77,266,10.25,34.25,5.13,19,29.5,104,,4.54,12.65
kez_mccorvey,kez,mccorvey,1995,florida_state,wr,72,180,10.13,32.5,,,,,,,
clyde_mccoy,clyde,mccoy,1995,arizona_state,wr,72,171,8.38,31.63,4.67,,34.5,123,,,
ray_mcelroy,ray,mcelroy,1995,eastern_illinois,db,71.8,196,8.88,32,4.64,16,33.5,118,,4.23,11.39
james_mckeehan,james,mckeehan,1995,texas_a&m,fb_te,75.3,245,9.75,31.38,5.13,14,29,107,,4.31,12.63
steve_mclaughlin,steve,mclaughlin,1995,arizona,k_p,72.3,167,9.13,29.5,,,,,,,
henry_mcmillian,henry,mcmillian,1995,florida,dl,74.8,275,10.13,34.25,5.07,17,32,109,,4.5,
steve_mcnair,steve,mcnair,1995,alcorn_state_ms,qb,73.6,224,10.5,32.25,,,,115,,,
patrick_mcneil,patrick,mcneil,1995,florida_state,ol,74.3,289,10.88,33.25,5.23,,26,,,,
barron_miles,barron,miles,1995,nebraska,lb,68.4,175,9,30.5,4.77,8,32.5,115,,4.08,11.34
bronzell_miller,bronzell,miller,1995,utah,dl,75.1,247,10.13,33.38,4.92,,29,108,,4.88,
jeff_miller,jeff,miller,1995,mississippi,ol,75,303,10,34.75,5.61,18,28,94,,4.99,
mike_miller,mike,miller,1995,notre_dame,wr,66.6,159,9.25,28.88,4.57,,32.5,113,,4.19,11.37
aaron_mills,aaron,mills,1995,stanford,k_p,71.6,175,9,30.63,,,,,,,
billy_milner,billy,milner,1995,houston,ol,77,293,10.75,34.13,5.13,,28,99,,4.72,
pete_mitchell,pete,mitchell,1995,boston_college,fb_te,73.5,243,10,31.25,4.96,21,29,112,,4.19,11.53
mike_morton,mike,morton,1995,north_carolina,lb,75.8,231,9.88,30.75,4.74,16,34.5,113,,4.25,11.99
brent_moss,brent,moss,1995,wisconsin,rb,68.5,211,9.63,31.75,4.74,19,29,108,,4.35,11.92
roderick_mullen,roderick,mullen,1995,grambling_state_la,lb,73.6,199,9.38,31.63,4.62,15,36,123,,4.06,11.22
craig_newsome,craig,newsome,1995,arizona_state,lb,71.5,185,8.63,31,4.74,9,32,115,,4.56,12.05
herman_oberry,herman,oberry,1995,oregon,lb,69.4,184,9.13,30,,15,,,,,
matt_odwyer,matt,odwyer,1995,northwestern,ol,76.4,298,10.5,32.63,5.19,35,30.5,101,,4.61,
chris_oneal,chris,oneal,1995,northern_illinois,ol,73.3,277,9.5,31.13,,23,22.5,,,,
riddick_parker,riddick,parker,1995,north_carolina,dl,75,274,10.38,33.75,5.13,20,30.5,,,,
bobby_phillips,bobby,phillips,1995,virginia_union,rb,68.9,195,9.63,30.88,4.55,23,32.5,123,,4,11.05
dino_philyaw,dino,philyaw,1995,oregon,rb,70.5,192,9.25,29.5,4.57,18,36.5,115,,4.25,11.68
evan_pilgrim,evan,pilgrim,1995,brigham_young,ol,76.3,298,10.25,33.25,5.31,24,27.5,103,,4.78,
lovell_pinkney,lovell,pinkney,1995,texas,wr,76.4,248,9.88,33.38,,,,,,,
joe_planansky,joe,planansky,1995,chadron_state_ne,fb_te,75.8,250,9.38,32.88,5.1,8,31,116,,4.28,11.99
kris_pollack,kris,pollack,1995,southern_california,ol,77.1,299,9.88,31.38,,27,,,,,
tyrone_poole,tyrone,poole,1995,fort_valley_state_ga,lb,68.5,185,9.63,30.5,4.53,18,35,123,,3.9,11.4
kyle_pooler,kyle,pooler,1995,missouri,k_p,71.5,202,9.25,29.75,,,,,,,
darryl_pounds,darryl,pounds,1995,nicholls_state_la,db,70,175,9.25,30.25,4.51,10,34,116,,4.21,11.59
craig_powell,craig,powell,1995,ohio_state,lb,75.9,227,10.25,33.63,,,,,,,
andre_president,andre,president,1995,angelo_state_tx,fb_te,75.4,253,9.38,32.25,4.95,18,28.5,103,,4.45,12.34
roell_preston,roell,preston,1995,mississippi,wr,69.6,187,9.5,30,4.55,,31.5,115,,,
marcus_price,marcus,price,1995,louisiana_state,ol,77,303,9.5,33.5,5.54,21,25.5,94,,4.87,
bryan_proby,bryan,proby,1995,arizona_state,dl,76.5,279,10.38,33.5,5.21,21,30,109,,4.84,
brian_pruitt,brian,pruitt,1995,central_michigan,rb,68.9,207,9.13,31.63,,15,37,,,,
roge_purgason,roge,purgason,1995,north_carolina,ol,76.8,286,10.13,32.5,5.54,18,26,98,,5.06,
cory_raymer,cory,raymer,1995,wisconsin,ol,74.9,293,9.88,31.25,5.24,26,24.5,103,,4.58,
david_rhodes,david,rhodes,1995,central_florida,wr,72.9,203,9.63,31.5,4.78,,30,118,,4.52,12.16
c_j,c,j,1995,miami_fl,db,70.5,206,9.38,31.25,4.75,,31.5,115,,4.43,
kenneth_riley,kenneth,riley,1995,florida_a&m,lb,70.8,181,9.88,30.38,4.88,11,29.5,113,,4.41,11.75
patrick_riley,patrick,riley,1995,miami_fl,dl,76.9,277,10.38,34.25,,,,,,,
michael_roan,michael,roan,1995,wisconsin,fb_te,75.4,259,10.63,32.38,5.1,21,27.5,106,,4.63,12.77
barret_robbins,barret,robbins,1995,texas_christian,ol,74.9,310,9.25,31.25,5.4,,24.5,106,,4.62,
james_roberson,james,roberson,1995,florida_state,dl,75,242,9.88,33,4.95,17,,,,,
brian_robinson,brian,robinson,1995,auburn,db,74.4,200,9.5,31.75,4.92,13,,,,,
wardell_rouse,wardell,rouse,1995,clemson,lb,73.8,231,9.25,31,4.92,,34,119,,4.75,12.41
j_j,j,j,1995,texas-el_paso,wr,74.9,211,9.88,33,4.72,,28.5,109,,4.28,11.47
steve_russ,steve,russ,1995,air_force,lb,76.6,237,9.5,32.75,4.67,18,36.5,117,,4.31,11.65
john_sacca,john,sacca,1995,eastern_kentucky,qb,74.4,206,10.13,32,5.07,,27.5,107,,4.38,
rashaan_salaam,rashaan,salaam,1995,colorado,rb,72.9,228,9,32.13,,21,,,,,
chris_sanders,chris,sanders,1995,ohio_state,wr,72.3,184,8.75,32.88,4.54,,38,121,,4.09,11.09
frank_sanders,frank,sanders,1995,auburn,wr,73.8,202,9.38,32.38,,,,,,,
warren_sapp,warren,sapp,1995,miami_fl,dl,73,281,9.5,32.75,,,,,,,
don_sasa,don,sasa,1995,washington_state,dl,74.5,286,9.13,31.25,5.3,19,29,98,,4.84,
todd_sauerbrun,todd,sauerbrun,1995,west_virginia,k_p,69.8,206,9,29.38,,,,,,,
bryan_schwartz,bryan,schwartz,1995,augustana_sd,lb,75.1,256,9.5,32,4.84,21,33.5,116,,4.28,11.7
mike_scurlock,mike,scurlock,1995,arizona,lb,70.3,197,9.75,30.88,4.59,18,35.5,117,,4.15,11.31
sam_shade,sam,shade,1995,alabama,db,72.3,194,9.63,32.5,4.7,15,33,,,,
terrance_shaw,terrance,shaw,1995,stephen_f._austin_tx,lb,71.1,188,9.75,31.88,4.54,14,34.5,122,,4.06,11.28
chris_shelling,chris,shelling,1995,auburn,db,69.6,183,10,29.5,4.64,12,,,,,
anthony_shelman,anthony,shelman,1995,louisville,rb,74.9,209,9.25,33.75,4.72,17,35.5,127,,4.55,12.92
damon_simon,damon,simon,1995,missouri,dl,77.3,249,9.63,33,,,,,,,
david_sloan,david,sloan,1995,new_mexico,fb_te,78,254,10.63,33.5,4.91,20,31,115,,4.29,11.77
j_j,j,j,1995,kansas_state,rb,69.6,202,9.13,32,,,33.5,,,,
willie_smith,willie,smith,1995,penn_state,lb,72.8,227,9.63,32.13,4.82,21,30.5,111,,4.45,12.16
freddie_solomon,freddie,solomon,1995,south_carolina_state,wr,69.8,180,8.63,31,4.69,,32.5,120,,4.29,11.38
brenden_stai,brenden,stai,1995,nebraska,ol,76.3,305,9.13,31.38,5.13,37,29.5,109,,4.52,
steve_stenstrom,steve,stenstrom,1995,stanford,qb,73.9,199,9,31.5,5.08,,28,100,,4.03,
darnell_stephens,darnell,stephens,1995,clemson,lb,71.3,253,10,31.88,4.98,18,31.5,107,,4.68,12.27
james_stewart,james,stewart,1995,miami_fl,fb_te,74.1,245,10.38,32.63,,,,,,,
james_stewart,james,stewart,1995,tennessee,rb,73.4,222,8.88,32.75,,26,38,123,,4.09,
kordell_stewart,kordell,stewart,1995,colorado,qb,73.5,212,9.5,31.5,4.52,,36,125,,4.13,
robert_stinson,robert,stinson,1995,kentucky,dl,76,284,9,31.5,5.27,18,27.5,110,,4.56,
j_j,j,j,1995,ucla,wr,76.5,217,9.75,34.13,,,,,,,
steve_strahan,steve,strahan,1995,baylor,dl,73.1,283,10.13,34,,20,,,,,
korey_stringer,korey,stringer,1995,ohio_state,ol,76.3,345,11.25,33.25,,,,,,,
william_strong,william,strong,1995,north_carolina_state,lb,69.8,191,8.75,31.75,4.54,14,32.5,124,,4.28,11.62
oscar_sturgis,oscar,sturgis,1995,north_carolina,dl,76.8,280,10.38,35.13,5.14,17,31,115,,,
corey_swinson,corey,swinson,1995,hampton_va,dl,76.8,334,10.38,34.5,5.63,23,25.5,91,,,
ben_talley,ben,talley,1995,tennessee,dl,75,240,10.38,33.38,4.87,20,35.5,118,,4.65,
bobby_taylor,bobby,taylor,1995,notre_dame,lb,75,208,10,33,,,,,,,
johnny_thomas,johnny,thomas,1995,arizona_state,wr,70.9,173,9.13,30,4.6,,33,115,,,
orlanda_thomas,orlanda,thomas,1995,southwestern_louisiana,db,73.6,209,9.13,31.88,4.55,,33.5,123,,4.25,
rodney_thomas,rodney,thomas,1995,texas_a&m,rb,70.3,213,9.13,31.88,4.54,,33,116,,,
mike_thompson,mike,thompson,1995,wisconsin,dl,75.1,276,9.88,31.5,5.07,36,26.5,103,,4.56,
burt_thornton,burt,thornton,1995,purdue,wr,73.4,202,9.38,33,4.71,,32.5,119,,4.28,11.59
michael_tobias,michael,tobias,1995,southern_mississippi,dl,73.1,282,9.88,32.13,5.21,,25,102,,,
melvin_tuten,melvin,tuten,1995,syracuse,ol,78.6,305,9.75,35.5,5.08,19,30.5,109,,4.63,
arnold_vaitai,arnold,vaitai,1995,texas-el_paso,ol,73.6,287,10,33.63,5.35,21,27,,,,
mike_verstegen,mike,verstegen,1995,wisconsin,ol,77.6,311,9.75,33.88,,18,,,,,
gary_walker,gary,walker,1995,auburn,dl,73.8,286,11,33.13,5.1,25,27,101,,4.72,
gerrick_walker,gerrick,walker,1995,missouri_southern,db,72.1,196,9.13,32.5,4.59,14,33.5,122,,4.27,11.71
john_walsh,john,walsh,1995,brigham_young,qb,75,214,9.75,32.38,,,,,,,
keith_washington,keith,washington,1995,nevada_las_vegas,dl,75.3,253,10.25,33.5,4.96,14,31,113,,4.28,
kendall_watkins,kendall,watkins,1995,mississippi_state,fb_te,73.4,305,10.13,32.13,5.36,,25.5,98,,4.82,
tony_watkins,tony,watkins,1995,south_carolina,db,70.3,205,8.63,30.5,,,,,,,
derek_west,derek,west,1995,colorado,ol,79.6,298,10.25,33.63,5.45,13,28.5,108,,4.64,
michael_westbrook,michael,westbrook,1995,colorado,wr,75.4,215,9.88,33.5,4.51,,,124,,4.09,11.13
tyrone_wheatley,tyrone,wheatley,1995,michigan,rb,72,232,9.13,32.88,4.53,,35.5,122,,4.27,11.88
zach_wiegert,zach,wiegert,1995,nebraska,ol,76.5,311,9.5,32,,23,28.5,,,,
billy_williams,billy,williams,1995,tennessee,wr,71,175,9.5,30,4.58,,,117,,,
brian_williams,brian,williams,1995,southern_california,lb,73.4,238,10,32.13,4.79,17,33.5,118,,4.3,11.65
robert_williams,robert,williams,1995,valdosta_state_ga,wr,75.5,237,9.5,31.63,4.86,,27.5,113,,,
sherman_williams,sherman,williams,1995,alabama,rb,67.8,196,9.88,31.25,,15,,,,,
jamal_willis,jamal,willis,1995,brigham_young,rb,74,218,10,33,4.61,18,34,122,,4.31,11.9
jerry_wilson,jerry,wilson,1995,southern_la,lb,70,180,9.5,31.13,4.63,9,32.5,117,,4.06,11.32
dave_wohlabaugh,dave,wohlabaugh,1995,syracuse,ol,75.5,304,10.25,33,5.19,31,27,108,,4.63,
manley_woods,manley,woods,1995,new_mexico,wr,73.5,171,9.63,30.13,4.65,,32.5,114,,4.41,11.75
claudius_wright,claudius,wright,1995,arizona,lb,70.5,183,9,31,4.59,10,39,129,,4.19,11.84
phil_yeboah-kodie,phil,yeboah-kodie,1995,penn_state,lb,73.9,224,9.88,32.25,4.71,18,33,116,,4.56,11.91
julius_young,julius,young,1995,oregon_state,rb,70,194,9.63,30.88,4.58,,32.5,115,,4.09,11.31
rodney_young,rodney,young,1995,louisiana_state,db,73.6,209,10.25,32.13,4.61,19,30.5,111,,,
rob_zatechka,rob,zatechka,1995,nebraska,ol,76.3,307,10.38,34,5.22,36,29,112,,4.59,
eric_zeier,eric,zeier,1995,georgia,qb,72.5,208,9.13,32.25,,,,,,,
ray_zellars,ray,zellars,1995,notre_dame,fb_te,71,236,9.88,30.75,,,,,,,
anthony_abrams,anthony,abrams,1994,clemson,dl,75.8,298,9.75,33.88,5.12,26,24.5,105,,4.87,
brice_abrams,brice,abrams,1994,michigan_state,fb_te,72.3,258,9.88,32,5.07,20,26,98,,,
sam_adams,sam,adams,1994,texas_a&m,dl,74.3,292,8.5,33.25,,,29.5,103,,4.57,
trev_alberts,trev,alberts,1994,nebraska,lb,76,243,9.25,32.75,,,,,,,
ethan_albright,ethan,albright,1994,north_carolina,ol,77,274,10.25,31.63,5.23,18,26,106,,4.78,
allen_aldridge,allen,aldridge,1994,houston,lb,73.3,245,10.25,31.75,4.61,28,36.5,121,,4.35,12.5
brent_alexander,brent,alexander,1994,tennessee_state,db,70.8,184,10.5,31.63,4.59,9,35,118,,4.18,11.52
derrick_alexander,derrick,alexander,1994,michigan,wr,73.1,196,8.75,31.5,4.5,,36,127,,4.19,11.44
ken_alexander,ken,alexander,1994,florida_state,lb,74.6,254,11,33,4.94,24,31.5,111,,4.53,12.62
larry_allen,larry,allen,1994,sonoma_ca,ol,74.8,325,9.75,34,5.21,,25.5,103,,5.11,
joe_allison,joe,allison,1994,memphis,k_p,71.6,198,8.25,27.5,,,,,,,
jamal_anderson,jamal,anderson,1994,utah,fb_te,70.5,246,9.38,30.63,4.8,24,30.5,109,,,
tyler_anderson,tyler,anderson,1994,brigham_young,wr,72.1,175,8,31,4.65,,27.5,112,,4.37,12.04
aaron_bailey,aaron,bailey,1994,louisville,wr,70,179,8.75,31.88,4.76,,30.5,114,,4.25,11.53
jim_ballard,jim,ballard,1994,mount_union_oh,qb,74.9,223,9.88,31,5.08,,26.5,108,,4.25,
romeo_bandison,romeo,bandison,1994,oregon,dl,75.5,289,8.88,33.38,5.08,17,28.5,105,,4.38,
bradford_banta,bradford,banta,1994,southern_california,fb_te,77.6,253,9.25,32.13,4.97,14,30,107,,4.53,12.66
rudy_barber,rudy,barber,1994,miami_fl,ol,74.6,286,8.5,32.75,5.17,,28,106,,4.77,
mario_bates,mario,bates,1994,arizona_state,rb,72.6,217,9.5,33.25,4.43,15,36,128,,4.12,11.33
michael_batiste,michael,batiste,1994,tulane_la,ol,75,301,9.63,34,5.32,23,29,107,,4.69,
charles_beauchamp,charles,beauchamp,1994,indiana,lb,73.4,225,9,33.88,4.82,20,37.5,125,,,
aubrey_beavers,aubrey,beavers,1994,oklahoma,lb,74.6,233,9.5,34,,,,,,,
terry_belden,terry,belden,1994,northern_arizona,k_p,70.3,194,9,30.75,,,,,,,
myron_bell,myron,bell,1994,michigan_state,db,71,203,9.5,31,,15,,,,,
william_bell,william,bell,1994,georgia_tech,rb,70.1,208,9.38,30.88,4.59,17,31,120,,4.2,11.43
jay_bellamy,jay,bellamy,1994,rutgers,lb,70.4,186,8.75,31,4.74,12,31,117,,4.22,11.53
lou_benfatti,lou,benfatti,1994,penn_state,dl,75.5,277,8.75,32,5.15,20,28.5,103,,4.5,
donnell_bennett,donnell,bennett,1994,miami_fl,fb_te,71.9,247,9.5,31.5,,17,,,,,
pete_bercich,pete,bercich,1994,notre_dame,lb,73.4,240,9.13,31.5,4.96,19,29,108,,4.04,11.79
mitch_berger,mitch,berger,1994,colorado,k_p,74.8,231,8.5,31.63,,,,,,,
elbert_betts,elbert,betts,1994,illinois_state,ol,74,301,9.5,32.25,,,,,,,
harold_bishop,harold,bishop,1994,louisiana_state,fb_te,76.5,255,9.63,34,4.96,18,33,113,,4.59,12.46
larry_blue,larry,blue,1994,iowa,lb,73,237,8.63,31.25,4.96,,31,106,,4.38,11.81
shane_bonham,shane,bonham,1994,tennessee,dl,74.6,276,9.25,33.88,4.95,23,29.5,108,,4.21,
jocelyn_borgella,jocelyn,borgella,1994,cincinnati,lb,69.8,180,8,31,4.62,13,32,110,,4.27,11.47
james_bostic,james,bostic,1994,auburn,rb,71.1,222,9.63,32,4.62,20,34.5,118,,4.31,11.56
rickey_brady,rickey,brady,1994,oklahoma,fb_te,76,246,10.38,34,4.96,21,34,115,,4.39,12.18
rich_braham,rich,braham,1994,west_virginia,ol,75.6,290,9.25,31,5.33,21,26,104,,4.78,
chris_brantley,chris,brantley,1994,rutgers,wr,69.9,177,10,31,4.53,,32,120,,4,11.03
chad_bratzke,chad,bratzke,1994,eastern_kentucky,dl,76.3,260,9.88,33.75,4.96,23,31,118,,4.5,
doug_brien,doug,brien,1994,california,k_p,71.3,177,8,27.88,,,,,,,
jeff_brohm,jeff,brohm,1994,louisville,qb,72.8,208,9.5,30,,,34.5,113,,4.23,
bucky_brooks,bucky,brooks,1994,north_carolina,lb,71.6,189,8.75,32.25,4.57,,35.5,122,,4.43,11.87
ernie_brown,ernie,brown,1994,syracuse,dl,74.1,283,8.5,33,5.35,16,24,93,,4.81,
phil_brown,phil,brown,1994,texas,rb,70.3,210,9,31,4.8,13,34,113,,4.56,12.19
isaac_bruce,isaac,bruce,1994,memphis,wr,71.5,173,8.75,33.13,4.55,,36.5,121,,4.15,11.5
beno_bryant,beno,bryant,1994,washington,rb,68.6,184,8.63,29.5,4.55,19,33.5,118,,4.15,11.93
vaughn_bryant,vaughn,bryant,1994,stanford,lb,69.1,187,9.5,29.75,,,,,,,
brentson_buckner,brentson,buckner,1994,clemson,dl,74,300,9.63,33.5,5.21,26,27,108,,4.88,
alfie_burch,alfie,burch,1994,michigan,db,72.1,196,9.25,31.13,4.75,15,32.5,117,,4.71,11.85
joe_burch,joe,burch,1994,texas_southern,ol,74,286,10.25,32.25,5.17,21,27.5,104,,4.66,
john_burke,john,burke,1994,virginia_tech,fb_te,74.9,258,9.25,31.5,5.17,23,26.5,105,,4.59,12.53
paul_burmeister,paul,burmeister,1994,iowa,qb,74.4,215,9,29.38,5.1,,29.5,108,,4.36,
keith_burns,keith,burns,1994,oklahoma_state,lb,73.3,233,9.25,32.5,4.88,13,30,113,,4.65,12.21
jeff_burris,jeff,burris,1994,notre_dame,lb,71,194,9.63,31,4.59,12,34,119,,4.16,11.7
james_burton,james,burton,1994,frenso_state_ca,lb,68.6,185,8.5,29.5,4.57,13,30.5,113,,4.27,11.75
butler_bynote,butler,bynote,1994,ohio_state,lb,69.6,190,8.88,31,4.47,9,33.5,120,,4.06,10.88
darnell_campbell,darnell,campbell,1994,boston_college,fb_te,73.9,238,9.88,34,4.77,,28.5,106,,,
matthew_campbell,matthew,campbell,1994,south_carolina,ol,76.5,257,10.5,32.63,5.15,16,30.5,104,,4.69,12.46
brett_carolan,brett,carolan,1994,washington_state,fb_te,75.3,241,9.5,31.25,,,,,,,
herman_carroll,herman,carroll,1994,mississippi_state,dl,75.9,267,9.13,33.5,5.05,15,30,112,,4.51,
dwayne_carswell,dwayne,carswell,1994,liberty_va,fb_te,75.9,264,9.38,33,5.16,17,26.5,102,,4.5,12.78
bernard_carter,bernard,carter,1994,east_carolina_nc,lb,74.3,239,10.63,32.75,4.79,22,33.5,118,,4.13,12
perry_carter,perry,carter,1994,southern_mississippi,lb,71.4,194,8.88,30.75,4.44,11,32.5,119,,4.17,12.06
shante_carver,shante,carver,1994,arizona_state,lb,76.9,239,9.13,35.5,5.05,,30,112,,4.59,
glen_cavanaugh,glen,cavanaugh,1994,stanford,ol,76.9,291,9.13,32.5,5.29,25,27.5,104,,4.79,
dwayne_chandler,dwayne,chandler,1994,kansas,fb_te,74.4,244,9.38,32.88,4.81,22,28.5,119,,,
