,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,draft_status
2640,74.6,314,9.75,31.5,5.61,32.0,25.0,96.0,8.231995586820975,4.79,0,0,0,0,0,0,1,0,0
2641,73.5,232,9.75,32.75,4.74,21.092747323252354,36.0,122.0,7.263494023157371,4.04,0,0,0,1,0,0,1,0,1
2642,76.4,279,9.38,31.25,5.08,20.0,30.0,105.0,7.774834362562903,4.51,0,0,0,0,0,0,1,0,1
2643,74.9,270,10.13,29.75,5.48,21.612031015080802,27.0,97.0,8.072361065202045,4.77,0,0,0,1,0,0,1,0,0
2644,76.9,267,10.75,32.0,5.27,12.0,24.5,99.0,7.859670998688895,4.44,0,0,0,0,0,0,1,0,0
2645,74.6,300,9.38,32.0,5.34,25.0,28.5,99.0,8.14942528776735,4.87,0,0,0,0,0,0,1,0,1
2646,74.6,298,9.5,31.0,5.28,20.0,29.0,106.0,8.078925583771637,4.79,0,0,0,0,0,0,1,0,1
2647,75.5,308,9.25,34.0,5.02,22.0,24.5,99.0,8.032555216145306,4.75,0,0,0,0,0,0,1,0,1
2648,76.3,267,10.88,30.5,5.144517901282677,20.0,29.937179185665357,106.78246722972034,7.707842428402018,4.517628762684356,0,0,1,0,1,1,1,1,0
2649,75.5,271,9.0,31.5,4.99,20.0,30.0,108.0,7.727844019425296,4.53,0,0,0,0,0,0,1,0,1
2650,74.3,277,9.25,31.38,5.14,23.0,27.5,105.0,7.959265289647411,4.81,0,0,0,0,0,0,1,0,1
2651,74.0,282,10.13,31.5,5.221546213120904,23.0,27.096588670010405,99.85085621636605,7.998049860655382,4.6546275214892585,0,0,1,0,1,1,1,1,1
2652,76.0,281,9.5,31.5,5.35,22.0,27.0,97.0,8.048501846507193,4.78,0,0,0,0,0,0,1,0,1
2653,76.6,306,10.13,31.38,5.27,24.275118187062468,28.0,105.0,8.118044239551832,4.85,0,0,0,1,0,0,1,0,1
2654,77.1,274,9.75,31.63,4.69,19.0,32.0,112.0,7.576010691062196,4.5,0,0,0,0,0,0,1,0,1
2655,73.4,274,9.0,31.75,5.22,28.0,26.5,105.0,7.878763991240376,4.63,0,0,0,0,0,0,1,0,1
2656,74.8,281,9.25,31.75,5.24,26.0,29.5,105.0,7.859407041763606,4.56,0,0,0,0,0,0,1,0,1
2657,76.3,283,10.0,33.63,5.20680450425076,18.0,27.266023754488565,103.78167551065602,8.028009199185092,4.689749209722421,0,0,1,0,1,1,1,1,1
2658,77.8,291,10.0,31.75,5.48,19.0,24.5,95.0,8.342917059480733,5.19,0,0,0,0,0,0,1,0,0
2659,76.1,282,9.75,31.38,5.23,22.848432809841988,28.22137689259418,99.31161799104845,7.824927386770281,4.669140719709782,0,0,0,1,1,1,1,1,1
2660,72.9,280,9.63,32.25,5.06,21.0,27.0,108.0,7.919461779732445,4.7,0,0,0,0,0,0,1,0,1
2661,78.1,272,9.25,32.38,5.09,19.201362905184965,24.5,100.0,7.8085989938556075,4.58,0,0,0,1,0,0,1,0,1
2662,76.4,286,10.13,32.0,5.68,19.0,24.0,96.0,8.315737682519558,4.97,0,0,0,0,0,0,1,0,0
2663,75.3,260,10.25,32.5,5.13,16.0,27.0,104.0,7.8610171076129305,4.64,0,0,0,0,0,0,1,0,1
2664,78.8,296,8.88,34.13,5.45,15.0,23.5,95.0,8.126166849577597,4.67,0,0,0,0,0,0,1,0,0
2665,75.6,278,9.25,30.0,5.13,22.0,29.0,104.0,7.753854563965264,4.45,0,0,0,0,0,0,1,0,1
2666,74.3,272,10.0,29.88,5.16,23.0,28.80618536276475,100.14872532552913,7.683676380691142,4.573346877535313,0,0,0,0,1,1,1,1,1
2667,76.5,312,10.63,33.0,5.47,18.0,24.5,93.0,8.463807153925844,5.2,0,0,0,0,0,0,1,0,1
2668,76.0,264,9.63,32.75,5.24,19.969252524173847,31.5,113.0,7.808026274617005,4.55,0,0,0,1,0,0,1,0,1
2669,74.4,291,9.75,31.38,5.19,23.0,27.5,101.0,7.910815626384847,4.55,0,0,0,0,0,0,1,0,1
2670,73.8,261,9.5,33.25,4.97,20.97936947633947,28.0,103.0,7.792990312915183,4.65,0,0,0,1,0,0,1,0,1
2671,74.8,284,9.63,34.25,5.2,15.0,24.5,96.0,8.115507822303199,4.81,0,0,0,0,0,0,1,0,1
2672,74.4,250,10.88,32.0,4.87,21.0,34.5,116.0,7.501901266322706,4.35,0,0,0,0,0,0,1,0,1
2673,77.8,301,9.88,31.38,5.370606772976705,30.0,25.432042960572453,96.29773948801655,8.078646439396522,4.7939786497223675,0,0,1,0,1,1,1,1,1
2674,76.0,277,9.88,33.13,5.28,11.0,27.0,101.0,8.056839096418907,4.73,0,0,0,0,0,0,1,0,1
2675,78.6,282,9.13,32.5,5.39,10.0,26.40528888072197,98.65430118448995,7.950513637062479,4.682504604934117,0,0,0,0,1,1,1,1,0
2676,73.9,266,10.25,30.0,5.15,29.0,29.0,112.0,7.753088821776284,4.6,0,0,0,0,0,0,1,0,1
2677,77.3,269,10.0,32.38,5.25,13.0,28.0,101.0,8.079700669486343,4.94,0,0,0,0,0,0,1,0,1
2678,75.9,282,9.5,30.38,4.89,18.0,33.5,116.0,7.673987234687988,4.5,0,0,0,0,0,0,1,0,1
2679,73.4,281,9.88,30.75,5.29,23.0,28.0,100.0,7.898113759181067,4.5,0,0,0,0,0,0,1,0,0
2680,73.5,295,9.13,30.88,4.95,23.0,28.26642074538432,101.84468279126514,7.792098032330792,4.6779555663658545,0,0,0,0,1,1,1,1,1
2681,78.1,273,10.0,31.75,5.23,21.0,20.0,96.0,7.883908393828723,4.59,0,0,0,0,0,0,1,0,0
2682,75.0,279,9.75,31.25,5.33,13.0,29.0,96.0,8.18135644167021,4.95,0,0,0,0,0,0,1,0,0
2683,75.0,282,9.63,32.0,5.37,25.0,23.5,104.0,8.025413179046808,4.73,0,0,0,0,0,0,1,0,1
2684,76.3,274,9.75,30.75,5.58,19.0,21.0,90.0,8.220273983305214,4.9,0,0,0,0,0,0,1,0,1
2685,76.5,268,10.25,32.25,5.26,15.0,25.5,106.0,7.901309317125725,4.6,0,0,0,0,0,0,1,0,0
2686,74.3,269,10.38,30.5,5.04,22.0,27.0,110.0,7.575106243498865,4.19,0,0,0,0,0,0,1,0,1
2687,76.5,255,9.75,33.0,4.94,15.0,31.519913773622335,111.1857247601102,7.5216626994948825,4.437432981176059,0,0,0,0,1,1,1,1,0
2688,74.6,252,9.5,31.25,4.97,15.0,30.0,100.0,7.658967179530935,4.4,0,0,0,0,0,0,1,0,1
2689,75.5,279,9.63,33.0,5.55,10.0,24.5,92.0,8.180085633816237,4.66,0,0,0,0,0,0,1,0,1
2690,76.1,270,10.5,32.75,5.29,28.0,26.5,102.0,7.954629296732921,4.79,0,0,0,0,0,0,1,0,1
2691,78.4,276,9.0,32.38,5.08,20.0,26.0,101.0,7.839334813863484,4.65,0,0,0,0,0,0,1,0,1
2692,74.8,288,9.25,29.88,5.39,24.0,27.0,100.0,8.059825293896997,4.77,0,0,0,0,0,0,1,0,0
2693,76.4,289,8.88,31.0,5.49,20.0,21.5,95.0,8.126457763967796,4.73,0,0,0,0,0,0,1,0,0
2694,77.1,279,9.5,31.75,5.17,21.0,26.0,105.0,7.855110631317793,4.6,0,0,0,0,0,0,1,0,1
2695,75.1,268,9.75,30.5,5.11841823473601,28.0,28.359146831104162,103.92864719421935,7.768693156468736,4.5242017627620505,0,0,1,0,1,1,1,1,0
2696,75.0,271,10.0,33.38,5.1,22.80161276298771,30.4186839257564,107.30079042890175,7.628978753703614,4.569669679139038,0,0,0,1,1,1,1,1,1
2697,75.5,268,9.5,32.13,5.0,26.0,27.5,105.0,7.693674916240424,4.5,0,0,0,0,0,0,1,0,1
2698,77.4,295,9.63,33.5,5.21,20.885104984802567,27.5,103.0,8.017264273846838,4.74,0,0,0,1,0,0,1,0,0
2699,77.3,268,9.75,32.0,5.104088119713531,26.0,29.00689604950971,106.39468049151684,7.749821167903148,4.552835249143578,0,0,1,0,1,1,1,1,0
2700,75.9,264,10.0,32.5,4.86,21.0,32.0,113.0,7.568565340340228,4.4,0,0,0,0,0,0,1,0,1
2701,79.1,306,10.38,32.25,5.428860903403322,26.0,25.991544619399402,97.70626243607538,8.10686209334133,4.806553588494452,0,0,1,0,1,1,1,1,0
2702,76.6,286,9.25,30.5,5.33,22.0,24.5,98.0,7.915652580898384,4.52,0,0,0,0,0,0,1,0,1
2703,77.4,290,9.5,32.0,5.51,21.0,24.0,95.0,8.142345309204305,4.77,0,0,0,0,0,0,1,0,1
2704,75.5,270,8.75,32.13,5.05,19.0,29.5,102.0,7.828470623288862,4.63,0,0,0,0,0,0,1,0,1
2705,75.9,281,9.25,32.0,5.21,16.0,24.0,104.0,8.163851007060114,5.06,0,0,0,0,0,0,1,0,1
2706,77.0,267,10.5,33.0,5.27,15.0,32.0,110.0,7.832422485835474,4.52,0,0,0,0,0,0,1,0,1
2707,75.6,268,10.25,31.13,5.22,23.0,26.5,94.0,7.898837219521279,4.65,0,0,0,0,0,0,1,0,1
2708,74.5,306,9.88,32.75,5.29,19.0,26.5,99.0,8.042466464271406,4.54,0,0,0,0,0,0,1,0,1
2709,75.0,274,10.0,31.0,5.246494242279649,22.80556394776874,25.0,101.63888807180422,7.966934134793221,4.601725955946916,0,0,1,1,0,1,1,1,0
2710,75.6,278,9.63,31.0,5.25,20.95646228676749,23.0,93.0,7.858751325480105,4.4,0,0,0,1,0,0,1,0,0
2711,75.4,287,9.0,32.0,5.19,21.0,27.0,102.0,7.959158718748188,4.68,0,0,0,0,0,0,1,0,0
2712,78.3,248,9.63,33.25,5.12,16.0,30.0,112.0,7.751150130818308,4.66,0,0,0,0,0,0,1,0,0
2713,75.4,278,10.13,31.0,5.49,15.0,26.0,96.0,8.01729797593018,4.52,0,0,0,0,0,0,1,0,0
2714,74.0,310,8.75,31.88,5.31,22.0,28.0,111.0,8.09739621801107,4.74,0,0,0,0,0,0,1,0,1
2715,74.3,273,10.5,32.38,5.12,17.0,29.0,104.0,7.804825555340022,4.44,0,0,0,0,0,0,1,0,1
2716,74.8,286,9.88,33.75,5.13,25.0,26.5,100.0,7.830305003135791,4.45,0,0,0,0,0,0,1,0,0
2717,77.3,245,10.13,32.75,4.75,16.0,36.0,118.0,7.308847692747788,4.12,0,0,0,0,0,0,1,0,1
2718,76.3,287,9.88,30.88,5.27,18.0,25.0,94.0,7.981165731546505,4.6,0,0,0,0,0,0,1,0,1
2719,74.4,277,9.25,31.5,5.214515073156453,21.0,27.034913299423728,100.76812621768254,7.971867917172326,4.654187725984181,0,0,1,0,1,1,1,1,1
2720,77.1,282,9.25,32.5,5.04,12.0,29.0,108.0,7.805644764375152,4.49,0,0,0,0,0,0,1,0,1
2721,75.8,273,10.5,30.5,5.37,29.0,22.5,98.0,7.866479771804358,4.53,0,0,0,0,0,0,1,0,0
2722,77.1,275,9.5,31.88,5.62,5.0,21.5,89.0,8.368999084539855,4.99,0,0,0,0,0,0,1,0,0
2723,73.9,255,9.0,28.75,4.91,27.0,29.0,109.0,7.479249132383223,4.3,0,0,0,0,0,0,1,0,0
2724,76.0,248,10.13,33.25,4.64,15.0,34.5,121.0,7.469949034503244,4.46,0,0,0,0,0,0,1,0,1
2725,73.5,270,10.88,31.38,4.93,25.0229689683923,31.5,105.0,7.812301399954619,4.7,0,0,0,1,0,0,1,0,1
2726,75.1,273,9.5,32.5,5.24,19.0,25.5,96.0,7.952046009169289,4.63,0,0,0,0,0,0,1,0,0
2727,75.1,236,9.75,33.63,4.66,10.0,32.5,119.0,7.461479713686949,4.39,0,0,0,0,0,0,1,0,1
2728,74.3,277,11.0,32.38,5.1,24.0,29.0,110.0,7.818834533400305,4.58,0,0,0,0,0,0,1,0,1
2729,78.1,291,10.88,34.63,5.12,15.0,29.5,103.0,7.976488353394231,4.7,0,0,0,0,0,0,1,0,1
2730,75.5,291,10.38,32.25,5.32,22.0,27.0,95.0,8.0157784125993,4.62,0,0,0,0,0,0,1,0,1
2731,76.0,247,10.38,32.13,5.15,18.536114322079392,25.5,104.0,7.940485453429689,4.89,0,0,0,1,0,0,1,0,1
2732,77.4,275,9.64080683432491,32.657786165227236,5.28,18.0,24.5,99.0,7.91092599071486,4.61,1,1,0,0,0,0,1,0,0
2733,74.1,274,9.591524156962382,32.53401043140606,5.167745869827003,24.0,28.79576432556552,102.459071531223,7.850391005514855,4.676463727099632,1,1,1,0,1,1,1,1,0
2734,75.5,256,9.629743400456462,32.80022829650358,4.928035199503452,20.0,30.56865151871959,107.55933814845837,7.69653591876631,4.4526374108519065,1,1,1,0,1,1,1,1,1
2735,74.6,265,9.688323587051439,32.347238595500656,5.11,23.0,30.0,102.0,7.847188088581369,4.71,1,1,0,0,0,0,1,0,1
2736,76.3,275,9.756713225636794,32.580392445291935,5.23,22.0,27.0,100.0,7.938533145206959,4.73,1,1,0,0,0,0,1,0,1
2737,75.5,300,9.831855273859983,32.75474312585004,5.22,27.0,27.5,101.0,8.015269231606997,4.77,1,1,0,0,0,0,1,0,1
2738,77.1,289,9.67769082184043,32.98332590738414,5.39,19.879411543156024,26.0,92.0,8.188442338514058,4.93,1,1,0,1,0,0,1,0,0
2739,76.6,271,9.687338135099548,33.25859614482812,4.98,15.0,28.0,106.0,7.7517797020233274,4.54,1,1,0,0,0,0,1,0,1
2740,76.0,242,9.599187692681568,32.54689688398567,5.17,15.0,28.0,100.0,7.858055748538957,4.75,1,1,0,0,0,0,1,0,0
2741,76.6,261,9.696450591665236,32.54497678191781,4.97,22.0,29.0,104.0,7.690403407298429,4.58,1,1,0,0,0,0,1,0,1
2742,76.5,297,9.679923921843816,32.68310370093232,5.32,17.0,20.5,82.0,8.35265705900526,5.13,1,1,0,0,0,0,1,0,0
2743,75.9,338,9.941274305724471,33.634713685094056,5.28,23.0,26.5,90.0,8.500488403307887,5.31,1,1,0,0,0,0,1,0,0
2744,75.5,272,9.713168966889338,32.428034186307656,5.17,24.0,28.0,106.0,7.754460007322795,4.48,1,1,0,0,0,0,1,0,1
2745,76.0,298,9.635477862305276,32.18079154868725,5.39,21.0,21.5,87.0,8.181953262426477,4.82,1,1,0,0,0,0,1,0,0
2746,77.4,251,9.709220369721171,33.015333818468285,4.84,17.0,30.0,114.0,7.5170426229322445,4.42,1,1,0,0,0,0,1,0,1
2747,78.4,280,9.754345061860551,33.121893382207375,5.24,19.0,24.5,101.0,7.9460537939801466,4.72,1,1,0,0,0,0,1,0,1
2748,74.5,303,9.845272064101081,33.65434612505636,5.19,24.62645839146964,25.0,103.0,8.348841248384138,5.29,1,1,0,1,0,0,1,0,1
2749,76.3,266,9.654075829400163,33.18525277838515,4.75,21.0,29.0,117.0,7.487285228029567,4.37,1,1,0,0,0,0,1,0,1
2750,73.6,269,9.844085956291192,32.105346325122596,5.13,36.0,35.0,117.0,7.65516492916808,4.54,1,1,0,0,0,0,1,0,1
2751,77.9,297,9.990452144135608,33.723303473104,5.22,14.0,29.0,102.0,8.095958928857161,4.84,1,1,0,0,0,0,1,0,1
2752,77.9,286,9.764900035387221,33.33633103907386,5.220042887766845,21.330656330519993,27.220476996198038,98.61995701406518,7.983180079824731,4.730554982558756,1,1,1,1,1,1,1,1,1
2753,78.1,260,9.84130446251869,33.069841258777686,4.81,25.0,32.0,115.0,7.480734747816601,4.44,1,1,0,0,0,0,1,0,1
2754,77.8,267,9.730499407289418,33.15241134900637,5.13,24.0,28.0,109.0,7.762142713221609,4.65,1,1,0,0,0,0,1,0,1
2755,75.1,263,9.80299778427121,32.46436554870318,4.92,21.491852548071286,32.5,109.0,7.549866657996554,4.31,1,1,0,1,0,0,1,0,1
2756,76.1,286,9.714414366940328,33.09110739125485,5.246991083798925,22.0,27.343497862909985,99.78153643713108,8.033439962804621,4.736517815363153,1,1,1,0,1,1,1,1,0
2757,79.6,294,9.965947962585973,34.00525731887882,5.28857818337533,15.0,26.58761038180155,99.878511576731,8.087156220521575,4.807785163152525,1,1,1,0,1,1,1,1,1
2758,74.5,302,9.712527687647507,31.796691073383066,5.55,20.52331341713697,20.5,83.0,8.251499656159334,4.7,1,1,0,1,0,0,1,0,0
2759,75.8,280,9.619554597461182,32.50682327569021,5.42,23.0,26.5,100.0,8.03458636229136,4.77,1,1,0,0,0,0,1,0,0
2760,76.6,273,9.619273322400982,32.95099363807283,5.5,13.0,23.0,104.0,8.133717849769074,4.84,1,1,0,0,0,0,1,0,0
2761,75.5,287,9.681050368978216,32.329706467203366,5.4,17.0,26.5,93.0,8.052639426360628,4.63,1,1,0,0,0,0,1,0,1
2762,77.5,247,9.705563944844549,33.35354548389798,4.86,15.0,32.0,116.0,7.470117302881714,4.34,1,1,0,0,0,0,1,0,1
2763,75.6,270,9.618224520255321,32.82855968625007,5.41,12.0,24.5,101.0,8.128320281389485,4.86,1,1,0,0,0,0,1,0,0
2764,78.0,257,9.768648444093738,33.64805460095384,4.944228551324186,20.810880405828996,31.382165940617654,111.99940888261357,7.638280430529658,4.4768873672709635,1,1,1,1,1,1,1,1,0
2765,77.0,278,9.73389858024126,33.08000128640872,5.07,14.0,30.5,103.0,7.819414309499574,4.56,1,1,0,0,0,0,1,0,1
2766,77.1,267,9.658568925147474,32.94241413859429,5.1,22.0,28.5,106.0,7.803167074299874,4.7,1,1,0,0,0,0,1,0,0
2767,75.3,248,9.78506929964609,33.53554515363517,4.91,21.969600650462453,33.5,112.6643657042811,7.43404371664718,4.4456335515742325,1,1,0,1,0,1,1,1,1
2768,76.1,272,9.612190047653286,33.016814976320454,4.75,26.0,30.488743644331795,105.8351955831886,7.519778352387693,4.632242812787858,1,1,0,0,1,1,1,1,0
2769,77.4,288,9.937371191285218,33.83061616914073,5.11,22.0,31.0,109.0,8.047335352396672,5.05,1,1,0,0,0,0,1,0,1
2770,78.6,299,9.969926107820672,33.84355617714447,5.320492837256499,21.300334160959473,26.606951217507106,100.9710760544113,8.104148952505852,4.8214434999083995,1,1,1,1,1,1,1,1,0
2771,76.9,267,9.62000813032051,33.16661318576625,5.03,14.0,28.0,104.0,7.849870363067285,4.72,1,1,0,0,0,0,1,0,0
2772,76.0,243,9.680491778558455,32.167348582549295,4.9,18.371324474316367,29.0,112.0,7.412625084352885,4.13,1,1,0,1,0,0,1,0,1
2773,78.0,272,9.730164233550623,32.95373005462753,5.23,26.0,27.5,104.0,7.854268637927528,4.72,1,1,0,0,0,0,1,0,0
2774,78.5,276,9.736092626874573,33.608015455233314,5.05,16.0,29.5,104.0,7.848644899972162,4.72,1,1,0,0,0,0,1,0,1
2775,78.1,374,10.144279675849887,34.39958819449134,5.85,23.0,25.2019425306813,87.59239941683393,8.40201302111458,5.032678927218544,1,1,0,0,1,1,1,1,0
2776,76.9,285,9.713595299510375,32.70845573002363,5.42,17.0,23.5,93.0,8.12248048266453,4.78,1,1,0,0,0,0,1,0,1
2777,72.9,280,9.574625211548355,31.80178946824052,5.19,25.0,26.0,98.0,7.955802670137538,4.71,1,1,0,0,0,0,1,0,1
2778,72.5,253,9.530961944613605,31.84098952798945,5.18,17.0,29.246000759489444,103.13651119332114,7.673457438613019,4.563874096092979,1,1,0,0,1,1,1,1,0
2779,78.6,274,9.767079118087608,33.630411203788114,5.02,20.887779010287375,30.5,103.0,7.848982396329659,4.82,1,1,0,1,0,0,1,0,1
2780,76.0,281,9.591991286496693,32.572570693018804,5.48,13.0,22.5,91.0,8.22502668175835,4.88,1,1,0,0,0,0,1,0,0
2781,77.0,303,9.86421234018846,33.16194721450737,5.380203366914946,20.0,25.081894793524015,94.22736002512396,8.226467186327373,4.8844207773764605,1,1,1,0,1,1,1,1,1
2782,76.8,281,9.684127849356795,33.00961897545086,5.27,20.95692893107028,27.0,95.0,8.09517651972546,4.93,1,1,0,1,0,0,1,0,1
2783,74.8,285,9.76121717224212,32.70675298728108,5.29,16.0,26.852747027048338,96.91885206047087,7.963213130245354,4.772628152981717,1,1,0,0,1,1,1,1,1
2784,75.0,272,9.660701256117916,32.38915674881342,5.24,21.226257150440567,25.0,101.0,7.927641158186003,4.67,1,1,0,1,0,0,1,0,1
2785,74.8,266,9.643695700087171,32.57798912324095,5.08,18.0,31.0,103.0,7.793235608571429,4.58,1,1,0,0,0,0,1,0,1
2786,75.9,311,9.872796692821122,33.68423031135449,5.410869631069205,24.59234770527423,26.368699106953294,97.519863728329,8.234589589800542,4.878161511625915,1,1,1,1,1,1,1,1,0
2787,74.5,277,9.690719317372796,31.89972777276693,5.26,28.0,27.0,101.0,7.884386612401572,4.63,1,1,0,0,0,0,1,0,1
2788,77.8,248,9.744288304753448,33.51979692660231,4.83,19.71315262489184,31.5,112.61223681996506,7.504296700759946,4.5,1,1,0,1,0,1,1,0,1
2789,76.4,275,9.571149403465036,32.90374939078169,5.23,12.0,27.0,97.0,8.05181149805146,4.84,1,1,0,0,0,0,1,0,0
2790,76.8,257,9.670384304142484,32.95028473638317,4.93,19.0,28.5,104.0,7.770214564061591,4.76,1,1,0,0,0,0,1,0,1
2791,78.6,309,9.843140420811526,33.35601529791771,5.19,23.0,23.5,95.0,8.019004165322826,4.71,1,1,0,0,0,0,1,0,1
2792,74.4,270,9.612837650959047,31.90431778080557,5.01,29.0,29.0,101.0,7.699488661030913,4.53,1,1,0,0,0,0,1,0,1
2793,75.5,263,9.871621115823274,33.19771697534233,4.74,27.0,37.5,123.0,7.539070457541685,4.63,1,1,0,0,0,0,1,0,1
2794,75.9,256,10.030067224352514,32.857077127687205,4.82,30.0,40.0,120.0,7.476159344086103,4.51,1,1,0,0,0,0,1,0,1
2795,76.1,264,9.79965776804838,32.48273693278564,5.3,23.0,32.5,107.0,7.746818308241142,4.45,1,1,0,0,0,0,1,0,0
2796,78.1,266,9.743033039822887,33.70529398660582,5.09,19.969176169106326,30.5,110.0,7.778819016614854,4.68,1,1,0,1,0,0,1,0,1
2797,73.9,269,9.82391597513089,32.75856945616678,4.908022452719038,25.0,34.5,113.1514840587317,7.7043229712163,4.47257042426045,1,1,1,0,0,1,1,1,1
2798,75.3,310,9.868042076483468,32.62377363479476,5.69,20.0,23.0,94.0,8.390234063059655,4.92,1,1,0,0,0,0,1,0,1
2799,75.6,262,9.804164488114761,32.10395236689108,5.07,22.0,30.5,101.0,7.697495621960014,4.45,1,1,0,0,0,0,1,0,1
2800,75.5,276,9.748862521961318,32.69996660967307,5.157421348528661,21.536302089983167,27.626092320262956,101.61262019015282,7.912787076688528,4.723286412017909,1,1,1,1,1,1,1,1,1
2801,75.5,283,9.62665960549159,32.75787432384883,5.25,22.0,27.5,99.0,8.048311843912114,4.88,1,1,0,0,0,0,1,0,0
2802,72.9,273,9.595799617756143,32.22267681086366,5.216332388406567,21.0,28.09470431680166,101.19038738199795,7.8993644494325155,4.732546684642172,1,1,1,0,1,1,1,1,0
2803,76.1,266,9.726326895490285,33.46121792102232,4.99,21.791344221306808,31.0,109.0,7.80984248459738,4.78,1,1,0,1,0,0,1,0,1
2804,72.8,265,9.509482385832847,31.7461263193081,4.94,27.0,29.0,99.0,7.782582501728404,4.71,1,1,0,0,0,0,1,0,1
2805,76.3,273,9.647014556755927,32.374623796407235,5.51,19.0,27.5,96.0,8.110536610916752,4.84,1,1,0,0,0,0,1,0,0
2806,76.4,272,9.705257416146342,32.97498233713864,5.12,22.0,30.0,108.0,7.801223717169842,4.65,1,1,0,0,0,0,1,0,1
2807,77.3,277,9.766691435158155,33.05945613536262,5.25,16.0,30.5,107.0,7.86203656904004,4.58,1,1,0,0,0,0,1,0,1
2808,75.0,269,9.537995969470451,32.108650278167104,5.18,21.0,27.5,97.0,7.833357086695697,4.56,1,1,0,0,0,0,1,0,0
2809,76.8,275,9.663695673682758,33.19302957612064,5.215460161725763,20.0,28.328491740318924,103.16488365283458,7.836226601397419,4.706666051530901,1,1,1,0,1,1,1,1,0
2810,76.3,283,9.759404145859097,33.00720345933327,5.188082078221079,25.0,27.481179363015993,99.21591281456384,7.989335164692433,4.712378570633106,1,1,1,0,1,1,1,1,1
2811,75.8,271,9.591602264768445,32.714926283033755,5.42,17.0,26.0,96.0,8.218660779095881,5.09,1,1,0,0,0,0,1,0,0
2812,76.9,299,9.941401564699463,33.1244049937099,5.18,22.0,29.5,97.0,8.06325647917498,4.85,1,1,0,0,0,0,1,0,1
2813,76.5,293,9.815928998497494,33.083170667090265,5.12,23.0,29.0,106.0,7.808754731232487,4.5,1,1,0,0,0,0,1,0,1
2814,74.8,282,9.718347636628751,32.18641430492245,4.95,29.0,28.0,105.0,7.642012729794638,4.39,1,1,0,0,0,0,1,0,1
2815,75.8,275,9.72474501751417,31.725769137516558,5.08,33.0,27.5,98.0,7.630699091837931,4.35,1,1,0,0,0,0,1,0,1
2816,78.0,284,9.809902994186944,32.9612861224591,5.03,26.0,27.0,102.0,7.7445870472178875,4.54,1,1,0,0,0,0,1,0,1
2817,75.8,272,9.694558250719165,32.5879500098315,5.05,26.0,29.5,108.0,7.728079698016095,4.58,1,1,0,0,0,0,1,0,0
2818,77.8,275,9.850561626452812,33.359560511803295,5.33,23.0,28.5,109.0,7.9025496860878155,4.7,1,1,0,0,0,0,1,0,1
2819,76.1,274,9.705203097886644,32.56401882988073,5.06,21.0,27.5,103.0,7.761746697245709,4.52,1,1,0,0,0,0,1,0,1
2820,74.9,302,9.890635497420234,32.38448261233762,5.3,26.0,26.0,96.0,8.135840193799982,4.85,1,1,0,0,0,0,1,0,1
2821,76.6,274,9.726932255929281,32.77845123235271,5.4,23.0,27.5,101.0,8.041817233287693,4.86,1,1,0,0,0,0,1,0,1
2822,76.0,290,9.81891933661056,32.98131920090824,5.33,21.0,30.0,98.0,8.122397097497565,4.91,1,1,0,0,0,0,1,0,1
2823,74.1,263,10.0,31.664071047123937,5.46,24.0,28.5,107.0,8.006182913439314,4.64,0,1,0,0,0,0,1,0,0
2824,78.1,239,10.75,33.212963353255944,4.92,13.0,30.5,111.0,7.709999631014463,4.6,0,1,0,0,0,0,1,0,1
2825,73.8,281,9.5,31.96204140594584,5.09,25.0,27.5,108.0,7.988965322288438,4.76,0,1,0,0,0,0,1,0,1
2826,76.3,287,9.0,32.840491693120725,5.2,15.0,25.0,99.0,8.109780625540417,4.843463216884629,0,1,0,0,0,0,1,1,0
2827,79.3,294,9.5,33.27185747394229,5.4,28.0,26.481214890865886,99.66728375180568,7.994050139099766,4.929486055305519,0,1,0,0,1,1,1,1,0
2828,74.6,251,9.25,31.737815132018373,4.99,17.0,30.0,105.0,7.832176570048993,4.64,0,1,0,0,0,0,1,0,1
2829,75.6,283,9.5,32.10729235496926,5.0789981822847485,29.0,27.68240685558684,103.41636852788405,7.938535862927466,4.729393799210989,0,1,1,0,1,1,1,1,1
2830,76.1,281,10.25,32.35637268895251,4.9,32.0,27.5,105.0,7.808553081091571,4.67,0,1,0,0,0,0,1,0,0
2831,76.3,266,11.0,33.26975253194544,4.95,26.0,28.0,110.0,7.959956829144959,5.01,0,1,0,0,0,0,1,0,1
2832,78.4,288,10.25,32.97658040092635,5.46,23.0,23.0,100.0,8.219211564860121,4.91,0,1,0,0,0,0,1,0,1
2833,75.8,276,10.5,32.4233471556008,5.34,20.0,30.5,101.0,8.066470372031546,4.72,0,1,0,0,0,0,1,0,0
2834,79.5,303,10.75,34.370702601078065,5.07,16.0,27.5,106.0,8.177609123073225,5.0,0,1,0,0,0,0,1,0,1
2835,74.0,263,9.0,31.294318152864346,5.22,32.0,28.0,101.0,8.053910821603836,4.96,0,1,0,0,0,0,1,0,0
